building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
ovn_arb_special_settlement_al_haikk_1	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_arb_special_settlement_al_haikk_1	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
ovn_arb_special_settlement_al_haikk_1	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_arb_special_settlement_al_haikk_1	wh_main_effect_construction_slot_multiple_dummy		this_building	2.0000	2.0000	2.0000
ovn_arb_special_settlement_al_haikk_1	wh_main_effect_economy_gdp_subsistance		building_to_building_own	150.0000	75.0000	0.0000
ovn_arb_special_settlement_al_haikk_1	wh_main_effect_province_growth_building		region_to_province_own_unseen	10.0000	5.0000	0.0000
ovn_arb_special_settlement_al_haikk_1	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_arb_special_settlement_al_haikk_1	wh_main_effect_technology_research_rate_mod		region_to_faction_own	5.0000	5.0000	0.0000
ovn_arb_special_settlement_al_haikk_2	wh2_main_effect_ability_enable_garrison_heroes		building_to_forces_own_regionwide	1.0000	1.0000	1.0000
ovn_arb_special_settlement_al_haikk_2	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_arb_special_settlement_al_haikk_2	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
ovn_arb_special_settlement_al_haikk_2	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_arb_special_settlement_al_haikk_2	wh_main_effect_construction_slot_multiple_dummy		this_building	3.0000	4.0000	4.0000
ovn_arb_special_settlement_al_haikk_2	wh_main_effect_economy_gdp_subsistance		building_to_building_own	200.0000	100.0000	0.0000
ovn_arb_special_settlement_al_haikk_2	wh_main_effect_province_growth_building		region_to_province_own_unseen	20.0000	10.0000	0.0000
ovn_arb_special_settlement_al_haikk_2	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_arb_special_settlement_al_haikk_2	wh_main_effect_technology_research_rate_mod		region_to_faction_own	5.0000	5.0000	0.0000
ovn_arb_special_settlement_al_haikk_3	wh2_main_effect_ability_enable_garrison_heroes		building_to_forces_own_regionwide	1.0000	1.0000	1.0000
ovn_arb_special_settlement_al_haikk_3	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_arb_special_settlement_al_haikk_3	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
ovn_arb_special_settlement_al_haikk_3	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_arb_special_settlement_al_haikk_3	wh_main_effect_construction_slot_multiple_dummy		this_building	5.0000	6.0000	6.0000
ovn_arb_special_settlement_al_haikk_3	wh_main_effect_economy_gdp_subsistance		building_to_building_own	300.0000	150.0000	0.0000
ovn_arb_special_settlement_al_haikk_3	wh_main_effect_province_growth_building		region_to_province_own_unseen	30.0000	15.0000	0.0000
ovn_arb_special_settlement_al_haikk_3	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_arb_special_settlement_al_haikk_3	wh_main_effect_technology_research_rate_mod		region_to_faction_own	5.0000	5.0000	0.0000
ovn_arb_special_settlement_al_haikk_4	wh2_main_effect_ability_enable_garrison_heroes		building_to_forces_own_regionwide	1.0000	1.0000	1.0000
ovn_arb_special_settlement_al_haikk_4	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_arb_special_settlement_al_haikk_4	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
ovn_arb_special_settlement_al_haikk_4	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_arb_special_settlement_al_haikk_4	wh_main_effect_construction_slot_multiple_dummy		this_building	7.0000	7.0000	7.0000
ovn_arb_special_settlement_al_haikk_4	wh_main_effect_economy_gdp_subsistance		building_to_building_own	400.0000	200.0000	0.0000
ovn_arb_special_settlement_al_haikk_4	wh_main_effect_province_growth_building		region_to_province_own_unseen	40.0000	20.0000	0.0000
ovn_arb_special_settlement_al_haikk_4	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_arb_special_settlement_al_haikk_4	wh_main_effect_technology_research_rate_mod		region_to_faction_own	5.0000	5.0000	0.0000
ovn_arb_special_settlement_al_haikk_5	wh2_main_effect_ability_enable_garrison_heroes		building_to_forces_own_regionwide	1.0000	1.0000	1.0000
ovn_arb_special_settlement_al_haikk_5	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_arb_special_settlement_al_haikk_5	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
ovn_arb_special_settlement_al_haikk_5	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_arb_special_settlement_al_haikk_5	wh_main_effect_construction_slot_multiple_dummy		this_building	9.0000	9.0000	9.0000
ovn_arb_special_settlement_al_haikk_5	wh_main_effect_economy_gdp_subsistance		building_to_building_own	500.0000	250.0000	0.0000
ovn_arb_special_settlement_al_haikk_5	wh_main_effect_province_growth_building		region_to_province_own_unseen	50.0000	25.0000	0.0000
ovn_arb_special_settlement_al_haikk_5	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_arb_special_settlement_al_haikk_5	wh_main_effect_technology_research_rate_mod		region_to_faction_own	5.0000	5.0000	0.0000
ovn_arb_special_settlement_al_haikk_ruin	wh3_main_effect_corruption_reduction_ruins		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_arb_defence_major_1_scythans	wh3_main_effect_settlement_siege_buildings_health_1	IsNOTUniqueRegionOrFort	region_to_region_own	1.0000	1.0000	1.0000
ovn_arb_defence_major_1_scythans	wh2_dlc09_effect_army_ability_enable_legionary_barrage		region_to_force_own	1.0000	1.0000	0.0000
ovn_arb_defence_major_1_scythans	wh2_dlc09_effect_tower_projectile_tmb_2	IsNOTUniqueRegionOrFort	region_to_region_own	2.0000	2.0000	2.0000
ovn_arb_defence_major_2_scythans	wh2_dlc09_effect_army_ability_enable_legionary_barrage		region_to_force_own	1.0000	1.0000	0.0000
ovn_arb_defence_major_2_scythans	wh2_dlc09_effect_tower_projectile_tmb_3	IsNOTUniqueRegionOrFort	region_to_region_own	3.0000	3.0000	3.0000
ovn_arb_defence_major_2_scythans	wh3_main_effect_settlement_siege_buildings_health_1	IsNOTUniqueRegionOrFort	region_to_region_own	2.0000	2.0000	2.0000
ovn_arb_defence_major_2_scythans	wh_main_effect_force_all_campaign_upkeep	OvNArabyHighUrbanFealty	building_to_forces_own_regionwide	-5.0000	-2.0000	0.0000
ovn_arb_defence_major_3_scythans	wh3_main_effect_settlement_siege_buildings_health_2	IsNOTUniqueRegionOrFort	region_to_region_own	3.0000	3.0000	3.0000
ovn_arb_defence_major_3_scythans	wh2_dlc09_effect_army_ability_enable_legionary_barrage		region_to_force_own	1.0000	1.0000	0.0000
ovn_arb_defence_major_3_scythans	wh2_dlc09_effect_tower_projectile_tmb_4	IsNOTUniqueRegionOrFort	region_to_region_own	4.0000	4.0000	4.0000
ovn_arb_defence_major_3_scythans	roy_effect_agent_enable_recruitment_arb_champion	OvNArabyHighUrbanFealty	province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_defence_major_3_scythans	wh_main_effect_force_all_campaign_upkeep	OvNArabyHighUrbanFealty	building_to_forces_own_regionwide	-10.0000	-5.0000	0.0000
ovn_arb_defence_minor_1_scythans	wh3_main_effect_building_settlement_supply_points		region_to_region_own	50.0000	50.0000	50.0000
ovn_arb_defence_minor_1_scythans	wh3_main_effect_unfortified_settlement_battle		region_to_region_own	1.0000	1.0000	1.0000
ovn_arb_defence_minor_2_scythans	wh2_dlc09_effect_army_ability_enable_legionary_barrage		region_to_force_own	1.0000	1.0000	0.0000
ovn_arb_defence_minor_2_scythans	wh3_main_effect_building_settlement_supply_points		region_to_region_own	100.0000	100.0000	100.0000
ovn_arb_defence_minor_2_scythans	wh3_main_effect_unfortified_settlement_battle		region_to_region_own	1.0000	1.0000	1.0000
ovn_arb_defence_minor_2_scythans	roy_effect_agent_enable_recruitment_arb_champion	OvNArabyHighUrbanFealty	province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_growth_1_scythans	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	2.0000	1.0000	0.0000
ovn_arb_growth_1_scythans	wh_main_effect_province_growth_building		region_to_province_own_unseen	20.0000	10.0000	0.0000
ovn_arb_growth_1_scythans	wh_main_effect_force_army_campaign_siege_defend_attrition	OvNArabyHighUrbanFealty	region_to_force_own	-15.0000	-7.0000	0.0000
ovn_arb_growth_1_scythans	wh_main_effect_economy_gdp_trade_land	OvNArabyHighNomadFealty	building_to_building_own	25.0000	12.0000	0.0000
ovn_arb_growth_2_scythans	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	3.0000	2.0000	0.0000
ovn_arb_growth_2_scythans	wh_main_effect_province_growth_building		region_to_province_own_unseen	30.0000	15.0000	0.0000
ovn_arb_growth_2_scythans	wh_main_effect_force_army_campaign_siege_defend_attrition	OvNArabyHighUrbanFealty	region_to_force_own	-10.0000	-5.0000	0.0000
ovn_arb_growth_2_scythans	ovn_effect_unit_xp_arb_arabyan_knight	OvNArabyHighUrbanFealty	province_to_province_own	1.0000	0.0000	0.0000
ovn_arb_growth_2_scythans	wh_main_effect_economy_gdp_trade_land	OvNArabyHighNomadFealty	building_to_building_own	50.0000	25.0000	0.0000
ovn_arb_growth_3_scythans	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	4.0000	2.0000	0.0000
ovn_arb_growth_3_scythans	wh_main_effect_province_growth_building		region_to_province_own_unseen	40.0000	20.0000	0.0000
ovn_arb_growth_3_scythans	wh_main_effect_force_army_campaign_siege_defend_attrition	OvNArabyHighUrbanFealty	region_to_force_own	-20.0000	-10.0000	0.0000
ovn_arb_growth_3_scythans	ovn_effect_unit_xp_arb_arabyan_knight	OvNArabyHighUrbanFealty	province_to_province_own	2.0000	1.0000	0.0000
ovn_arb_growth_3_scythans	wh_main_effect_economy_gdp_trade_land	OvNArabyHighNomadFealty	building_to_building_own	75.0000	1.0000	0.0000
ovn_arb_growth_3_scythans	ovn_effect_unit_xp_arb_arabyan_camels_except_cataphracts	OvNArabyHighNomadFealty	province_to_province_own	1.0000	0.0000	0.0000
ovn_arb_income_1_scythans	wh_main_effect_economy_gdp_manufacture		building_to_building_own	200.0000	100.0000	0.0000
ovn_arb_income_1_scythans	wh_main_effect_economy_trade_tariff_mod	OvNArabyHighNomadFealty	faction_to_faction_own_unseen	3.0000	1.0000	0.0000
ovn_arb_income_1_scythans	wh3_main_effect_building_settlement_supply_points	OvNArabyHighUrbanFealty	region_to_region_own	50.0000	50.0000	50.0000
ovn_arb_income_2_scythans	wh_main_effect_economy_gdp_manufacture		building_to_building_own	300.0000	150.0000	0.0000
ovn_arb_income_2_scythans	wh_main_effect_economy_trade_tariff_mod	OvNArabyHighNomadFealty	faction_to_faction_own_unseen	4.0000	0.0000	0.0000
ovn_arb_income_2_scythans	wh3_main_effect_building_settlement_supply_points	OvNArabyHighUrbanFealty	region_to_region_own	75.0000	75.0000	75.0000
ovn_arb_income_3_scythans	wh_main_effect_economy_gdp_manufacture		building_to_building_own	400.0000	200.0000	0.0000
ovn_arb_income_3_scythans	wh_main_effect_economy_trade_tariff_mod	OvNArabyHighNomadFealty	faction_to_faction_own_unseen	5.0000	2.0000	0.0000
ovn_arb_income_3_scythans	wh3_main_effect_building_settlement_supply_points	OvNArabyHighUrbanFealty	region_to_region_own	100.0000	100.0000	100.0000
ovn_arb_order_1_scythans	wh_main_effect_public_order_base		province_to_province_own	4.0000	2.0000	0.0000
ovn_arb_order_1_scythans	wh_main_effect_force_all_campaign_upkeep	OvNArabyHighUrbanFealty	building_to_forces_own_regionwide	-10.0000	-5.0000	0.0000
ovn_arb_order_1_scythans	wh3_main_effect_winds_of_magic_pool_cap	OvNArabyHighNomadFealty	faction_to_force_own	1.0000	0.0000	0.0000
ovn_arb_order_2_scythans	wh_main_effect_public_order_base		province_to_province_own	6.0000	3.0000	0.0000
ovn_arb_order_2_scythans	wh_main_effect_force_all_campaign_upkeep	OvNArabyHighUrbanFealty	building_to_forces_own_regionwide	-15.0000	-7.0000	0.0000
ovn_arb_order_2_scythans	wh3_main_effect_winds_of_magic_pool_cap	OvNArabyHighNomadFealty	faction_to_force_own	2.0000	1.0000	0.0000
ovn_arb_order_3_scythans	roy_effect_agent_cap_increase_arb_nomad		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
ovn_arb_order_3_scythans	roy_effect_agent_enable_recruitment_arb_nomad		province_to_province_own	1.0000	1.0000	0.0000
ovn_arb_order_3_scythans	wh_main_effect_public_order_base		province_to_province_own	8.0000	4.0000	0.0000
ovn_arb_order_3_scythans	wh_main_effect_public_order_osmosis		province_to_province_adjacent_unseen	1.0000	0.0000	0.0000
ovn_arb_order_3_scythans	wh_main_effect_force_all_campaign_upkeep	OvNArabyHighUrbanFealty	building_to_forces_own_regionwide	-20.0000	-10.0000	0.0000
ovn_arb_order_3_scythans	wh3_main_effect_winds_of_magic_pool_cap	OvNArabyHighNomadFealty	faction_to_force_own	3.0000	1.0000	0.0000
ovn_arb_nomad_cavalry_1	wh_main_effect_economy_gdp_trade_land	OvNArabyLowNomadFealty	building_to_building_own	25.0000	12.0000	0.0000
ovn_arb_nomad_cavalry_2	wh_main_effect_economy_gdp_trade_land	OvNArabyLowNomadFealty	building_to_building_own	50.0000	25.0000	0.0000
ovn_arb_nomad_cavalry_3	wh_main_effect_economy_gdp_trade_land	OvNArabyLowNomadFealty	building_to_building_own	75.0000	32.0000	0.0000
ovn_arb_nomad_cavalry_4	wh_main_effect_economy_gdp_trade_land	OvNArabyLowNomadFealty	building_to_building_own	100.0000	50.0000	0.0000
ovn_arb_artillery_1	wh_dlc05_effect_force_stat_reload_time_reduction_under_siege	OvNArabyHighUrbanFealty	region_to_force_own	10.0000	5.0000	0.0000
ovn_arb_artillery_2	wh_dlc05_effect_force_stat_reload_time_reduction_under_siege	OvNArabyHighUrbanFealty	region_to_force_own	15.0000	7.0000	0.0000
ovn_arb_artillery_3	wh_dlc05_effect_force_stat_reload_time_reduction_under_siege	OvNArabyHighUrbanFealty	region_to_force_own	20.0000	10.0000	0.0000
