chain	chain_set	slot_template	super_chain	remove
	ovn_Waystone_beacon	mixer_ime_minor_secondary_pastures_grunburg		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_pastures_subatuun		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_pastures_swartzhafen		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_petrified_forest		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_pillars_of_unseen_constellations		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_pools_of_despair		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_port_elistor		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_port_of_secrets		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_port_reaver		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_pottery_grenzstadt		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_pottery_lashiek		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_pottery_pox_marsh		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_pottery_swamp_town		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_pottery_tor_elasor		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_qiang		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_quittax		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_rasetra		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_riffraffa		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_rothkar_spire		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_ruins_end		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_salt_blizzardpeak		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_salt_brionne		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_salt_dok_karaz		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_salt_gorssel		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_salt_gronti_mingol		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_salt_khymerica_spire		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_salt_matorca		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_salt_monolith_of_festerlung		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_salt_waili_village		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_savage_agrul_migdhal		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_sentinels_of_xeti		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_serpent_coast		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_shagrath		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_shard_bastion		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_shrine_of_kurnous		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_shrine_of_ladrielle		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_shrine_of_loec		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_shrine_of_the_alchemist		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_slavers_point		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_sorcerers_islands		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_soteks_trail		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_spices_copher		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_spices_lybaras		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_spices_nuja		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_spices_the_maw_gate		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_spitepeak		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_statues_of_the_gods		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_steingart		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_stonemine_tower		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_stormhenge		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_stormvrack_mount		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_sulpharets		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_sump_pit		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_tai_tzu		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_temple_of_addaioth		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_temple_of_kara		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_temple_of_tlencan		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_terracotta_graveyard		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_black_forests		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_bleeding_spire		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_bone_gulch		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_burning_monolith		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_copper_landing		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_daemons_stump		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_dust_gate		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_falls_of_doom		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_fetid_catacombs		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_gates_of_zharr		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_great_arena		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_high_place		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_never_ending_chasm		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_pillars_of_grungni		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_sentinel_of_time		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_tower_of_flies		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_volary		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_thrice_cursed_peak		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_chaqua		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_dringorackaz		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_elisia		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_forest_of_arnheim		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_kappelburg		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_karag_dron		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_karak_bhufdar		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_nagrar		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_nahuontl		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_shattered_cove		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_temple_of_elemental_winds		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_the_blighted_grove		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_the_gallows_tree		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_the_moon_shard		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_tlanxla		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_tor_saroir		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_volksgrad		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_timber_weismund		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_titans_notch		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_tlax		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_tor_dranil		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_tor_surpindar		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_tower_of_lysean		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_tower_of_the_stars		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_tralinia		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_valayas_sorrow		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_vale_of_titans		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_valley_of_horns		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_village_of_the_moon		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_vitevo		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_volcanos_heart		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_volulltrax		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_waldenhof		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_wine_angerrial		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_wine_celestial_monastery		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_wine_eschen		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_wine_li_zhu		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_wine_spite_reach		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_wine_ssildra_tor		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_worlds_edge_archway		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_wreckers_point		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_xen_wu		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_xhotl		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_xlanzec		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_yetchitch		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_yhetee_peak		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_zarakzil		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_zavastra		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_zhizhu		false
	ovn_Waystone_beacon	mixer_ime_norsca_minor_secondary_obsidian_monolith_of_flesh		false
	ovn_Waystone_beacon	mixer_ime_norsca_minor_secondary_ironfrost		false
	ovn_Waystone_beacon	mixer_ime_norsca_minor_secondary_iron_pack_ice_bay		false
	ovn_Waystone_beacon	mixer_ime_norsca_minor_secondary_marble_naglfari_plain		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_animals_cragroth_deep		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_fuming_serpent		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_sun_tree_glades		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_shroktak_mount		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_deaths_head_monoliths		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_karak_azgaraz		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_glacial_gardens		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_storag_kor		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_granite_massif		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_krudenwald		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_tower_of_torment		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_the_blood_swamps		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_desolation_of_nagash		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_temple_of_khaine		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_argalis		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_shattered_stone_isle		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_montenas		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_mordheim		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_bitter_bay		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_ice_rock_gorge		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_sunken_khernarch		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_tribeslaughter		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_languille		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_marble_mount_silverspear		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_pastures_karak_angazhar		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_pastures_quenelles		false
	ovn_Waystone_beacon	mixer_ime_minor_secondary_pastures_wellsprings_of_eternity		false
	ovn_Waystone_beacon	mixer_ime_norsca_minor_secondary_altar_of_spawns		false
	ovn_Waystone_beacon	mixer_ime_norsca_minor_secondary_troll_fjord		false
	ovn_Waystone_beacon	mixer_ime_norsca_minor_secondary_frozen_landing		false
	ovn_Waystone_beacon	mixer_ime_norsca_minor_secondary_graeling_moot		false
	ovn_Waystone_beacon	mixer_ime_norsca_minor_secondary_longship_graveyard		false
	ovn_Waystone_beacon	mixer_ime_norsca_minor_secondary_sarl_encampment		false
	ovn_Waystone_beacon	mixer_ime_norsca_minor_secondary_serpent_jetty		false
	ovn_Waystone_beacon	mixer_ime_norsca_minor_secondary_varg_camp		false
	ovn_Waystone_beacon	mixer_ime_norsca_minor_secondary_winter_pyre		false
	ovn_Waystone_marker	mixer_ime_major_secondary_deff_gorge		false
	ovn_Waystone_marker	mixer_ime_major_secondary_spices_fortress_of_dawn		false
	ovn_Waystone_marker	mixer_ime_major_secondary_pottery_myrmidens		false
	ovn_Waystone_marker	mixer_ime_major_secondary_pastures_tlaqua		false
	ovn_Waystone_marker	mixer_ime_major_secondary_haichai		false
	ovn_Waystone_marker	mixer_ime_major_secondary_animals_great_turtle_isle		false
	ovn_Waystone_marker	mixer_ime_major_secondary_clarak_spire		false
	ovn_Waystone_marker	mixer_ime_major_secondary_wizard_caliphs_palace		false
	ovn_Waystone_marker	mixer_ime_major_secondary_the_twisted_glade		false
	ovn_Waystone_marker	mixer_ime_major_secondary_wine_sudenburg		false
	ovn_Waystone_marker	mixer_ime_major_secondary_khazid_irkulaz		false
	ovn_Waystone_marker	mixer_ime_major_secondary_savage_ekrund		false
	ovn_Waystone_marker	mixer_ime_major_secondary_medicine_the_forest_of_decay		false
	ovn_Waystone_marker	mixer_ime_major_secondary_hualotal		false
	ovn_Waystone_marker	mixer_ime_major_secondary_bamboo_crossing		false
	ovn_Waystone_marker	mixer_ime_major_secondary_hanyu_port		false
	ovn_Waystone_marker	mixer_ime_major_secondary_obsidian_shi_wu		false
	ovn_Waystone_marker	mixer_ime_major_secondary_marble_po_mei		false
	ovn_Waystone_marker	mixer_ime_major_secondary_zhanshi		false
	ovn_Waystone_marker	mixer_ime_major_secondary_shi_long		false
	ovn_Waystone_marker	mixer_ime_major_secondary_citadel_of_dusk		false
	ovn_Waystone_marker	mixer_ime_major_secondary_spices_tower_of_the_sun		false
	ovn_Waystone_marker	mixer_ime_major_secondary_tower_of_ashung		false
	ovn_Waystone_marker	mixer_ime_major_secondary_the_southern_sentinels		false
	ovn_Waystone_marker	mixer_ime_major_secondary_dread_rock		false
	ovn_Waystone_marker	mixer_ime_major_secondary_gems_zlatlan		false
	ovn_Waystone_marker	mixer_ime_major_secondary_arnheim		false
	ovn_Waystone_marker	mixer_ime_major_secondary_the_blood_hall		false
	ovn_Waystone_marker	mixer_ime_major_secondary_blacklight_tower		false
	ovn_Waystone_marker	mixer_ime_major_secondary_pastures_hag_hall		false
	ovn_Waystone_marker	mixer_ime_major_secondary_plain_of_dogs		false
	ovn_Waystone_marker	mixer_ime_major_secondary_tyrant_peak		false
	ovn_Waystone_marker	mixer_ime_major_secondary_gems_spektazuma		false
	ovn_Waystone_marker	mixer_ime_major_secondary_gold_temple_avenue_of_gold		false
	ovn_Waystone_marker	mixer_ime_major_secondary_pastures_temple_of_skulls		false
	ovn_Waystone_marker	mixer_ime_major_secondary_teotiqua		false
	ovn_Waystone_marker	mixer_ime_major_secondary_rackdo_gorge		false
	ovn_Waystone_marker	mixer_ime_major_secondary_kaiax		false
	ovn_Waystone_marker	mixer_ime_major_secondary_altar_of_the_horned_rat		false
	ovn_Waystone_marker	mixer_ime_major_secondary_obsidian_the_star_tower		false
	ovn_Waystone_marker	mixer_ime_major_secondary_flayed_rock		false
	ovn_Waystone_marker	mixer_ime_major_secondary_the_golden_colossus		false
	ovn_Waystone_marker	mixer_ime_major_secondary_salt_beichai		false
	ovn_Waystone_marker	mixer_ime_major_secondary_averheim		false
	ovn_Waystone_marker	mixer_ime_major_secondary_timber_hergig		false
	ovn_Waystone_marker	mixer_ime_major_secondary_pottery_bechafen		false
	ovn_Waystone_marker	mixer_ime_major_secondary_gold_wolfenburg		false
	ovn_Waystone_marker	mixer_ime_major_secondary_wine_wurtbad		false
	ovn_Waystone_marker	mixer_ime_major_secondary_dyes_barak_varr		false
	ovn_Waystone_marker	mixer_ime_major_secondary_vulture_mountain		false
	ovn_Waystone_marker	mixer_ime_major_secondary_medicine_pahuax		false
	ovn_Waystone_marker	mixer_ime_major_secondary_floating_pyramid		false
	ovn_Waystone_marker	mixer_ime_major_secondary_kunlan		false
	ovn_Waystone_marker	mixer_ime_major_secondary_cuexotl		false
	ovn_Waystone_marker	mixer_ime_major_secondary_crooked_fang_fort		false
	ovn_Waystone_marker	mixer_ime_major_secondary_dyes_elessaeli		false
	ovn_Waystone_marker	mixer_ime_major_secondary_iron_uzkulak		false
	ovn_Waystone_marker	mixer_ime_major_secondary_the_black_pit		false
	ovn_Waystone_marker	mixer_ime_major_secondary_pastures_nonchang		false
	ovn_Waystone_marker	mixer_ime_major_secondary_gems_silver_pinnacle		false
	ovn_Waystone_marker	mixer_ime_major_secondary_salt_al_haikk		false
	ovn_Waystone_marker	mixer_ime_major_secondary_timber_castle_templehof		false
	ovn_Waystone_marker	mixer_ime_major_secondary_pastures_akendorf		false
	ovn_Waystone_marker	mixer_ime_major_secondary_wine_bilbali		false
	ovn_Waystone_marker	mixer_ime_major_secondary_timber_castle_artois		false
	ovn_Waystone_marker	mixer_ime_major_secondary_castle_bastonne		false
	ovn_Waystone_marker	mixer_ime_major_secondary_pastures_lyonesse		false
	ovn_Waystone_marker	mixer_ime_chaos_dark_fortress_secondary_red_fortress		false
	ovn_Waystone_marker	mixer_ime_chaos_dark_fortress_secondary_the_frozen_city		false
	ovn_Waystone_marker	mixer_ime_chaos_dark_fortress_secondary_dagraks_end		false
	ovn_Waystone_marker	mixer_ime_chaos_dark_fortress_secondary_black_fortress		false
	ovn_Waystone_marker	mixer_ime_chaos_dark_fortress_secondary_fortress_of_eyes		false
	ovn_Waystone_marker	mixer_ime_chaos_dark_fortress_secondary_the_challenge_stone		false
	ovn_Waystone_marker	mixer_ime_chaos_dark_fortress_secondary_karak_vlag		false
