unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	unique_index	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed
ovn_arb_cha_vizier_life_1		-1	lord	1	false	ovn_arb_cha_vizier_life_1	1	0	525	wh_main_shp_transport	1	1	1	1100	275	medium		0	9854356754	false	wh_main_vo_culture_Empire	ovn_arb_magician_life	0	true	emp_soldier_15_degrees	ovn_cam_mnt_arb_camel	true		550.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	0	false	false		0.0	true
ovn_arb_cha_vizier_life_2		-1	lord	1	false	ovn_arb_cha_vizier_life_2	1	0	600	wh_main_shp_transport	1	1	1	1200	300	medium		0	9854356755	false	wh_main_vo_culture_Empire	ovn_arb_magician_life	0	true	emp_soldier_15_degrees	ovn_cam_mnt_arb_magic_carpet	true		500.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	0	false	false		0.0	true
ovn_arb_inf_alrahem_nomads		-1	missile_infantry	2	false	ovn_arb_inf_alrahem_nomads	60	0	625	wh_main_shp_transport	1	1	120	625	155	medium		0	250589013	true	wh2_dlc11_vo_culture_Vampire_Coast	missile_infantry_bow	4	false	emp_soldier_30_degrees		false		220.0	880.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false		0.0	true
ovn_arb_inf_arabyan_bowmen		-1	missile_infantry	1	false	ovn_arb_inf_arabyan_bowmen	90	0	425	wh_main_shp_transport	1	1	90	425	90	light		0	250589008	true	wh2_dlc11_vo_culture_Vampire_Coast	missile_infantry_bow	2	false	emp_soldier_15_degrees		false		100.0	400.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false		0.0	true
ovn_arb_inf_arabyan_guard		-1	melee_infantry	2	false	ovn_arb_inf_arabyan_guard	100	0	775	wh_main_shp_transport	1	1	80	775	195	medium		0	250589012	true	wh2_dlc11_vo_culture_Vampire_Coast	infantry_spear_halberd	3	false	emp_soldier_30_degrees		false		450.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false		0.0	true
ovn_arb_inf_arabyan_guard_ror		1	melee_infantry	2	false	ovn_arb_inf_arabyan_guard_ror	100	1	975	wh_main_shp_transport	1	1	80	975	215	heavy		0	250599952	true	wh2_dlc11_vo_culture_Vampire_Coast	infantry_sword	3	false	emp_soldier_30_degrees		false		450.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	1	false	false		0.0	true
ovn_arb_inf_arabyan_ogres		-1	monstrous_infantry	1	false	ovn_arb_inf_arabyan_ogres	24	0	550	wh_main_shp_transport	1	1	16	550	137	very_heavy		0	230689048	true	wh2_twa05_vo_culture_OgreMercs	wh3_main_ogr_monstrous	2	false	ogre_infantry		false		550.0	0.0	true	vo_culture_None	false	wh2_twa05_vo_actor_OgreMercs	0	true	true	6	false	false		0.0	true
ovn_arb_inf_arabyan_spearmen		-1	melee_infantry	1	false	ovn_arb_inf_arabyan_spearmen	120	0	300	wh_main_shp_transport	1	1	120	345	75	medium		0	250589010	true	wh2_dlc11_vo_culture_Vampire_Coast	infantry_spear	2	false	emp_soldier_30_degrees		false		400.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false		0.0	true
ovn_arb_inf_arabyan_spearmen_summoned_0		-1	melee_infantry	1	false	ovn_arb_inf_arabyan_spearmen_summoned_0	120	0	300	wh_main_shp_transport	1	1	120	345	75	medium		0	2335430917	true	vo_culture_None	infantry_spear	2	false	emp_soldier_30_degrees		false		400.0	0.0	false	vo_culture_None	false	wh_vo_actor_silent	0	false	false	6	false	false	smoke_clip	0.0	true
ovn_arb_inf_arabyan_spearmen_summoned_1		-1	melee_infantry	1	false	ovn_arb_inf_arabyan_spearmen_summoned_1	120	0	300	wh_main_shp_transport	1	1	120	345	75	medium		0	2335430918	true	vo_culture_None	infantry_spear	2	false	emp_soldier_30_degrees		false		400.0	0.0	false	vo_culture_None	false	wh_vo_actor_silent	0	false	false	6	false	false	smoke_clip	0.0	true
ovn_arb_inf_arabyan_warriors		-1	melee_infantry	1	false	ovn_arb_inf_arabyan_warriors	120	0	345	wh_main_shp_transport	1	1	120	400	100	medium		0	250589011	true	wh2_dlc11_vo_culture_Vampire_Coast	infantry_sword	1	false	emp_soldier_15_degrees		false		400.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false		0.0	true
ovn_arb_inf_corsairs		-1	melee_infantry	1	false	ovn_arb_inf_corsairs	120	0	450	wh_main_shp_transport	1	1	120	500	110	medium		0	250589017	true	wh2_dlc11_vo_culture_Vampire_Coast	wh2_main_infantry_dual_swords	2	false	emp_soldier_15_degrees		false		450.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false		0.0	true
ovn_arb_inf_dervishers		-1	melee_infantry	2	false	ovn_arb_inf_dervishers	120	0	750	wh_main_shp_transport	1	1	120	750	170	medium		0	250589009	true	wh2_dlc11_vo_culture_Vampire_Coast	wh2_main_infantry_dual_swords	3	false	emp_soldier_30_degrees		false		950.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false		0.0	true
ovn_arb_inf_jaguar_champions		-1	melee_infantry	1	false	ovn_arb_inf_jaguar_champions	90	0	725	wh_main_shp_transport	1	1	90	700	195	medium		0	250589029	true	wh2_dlc11_vo_culture_Vampire_Coast	infantry_sword	1	false	emp_soldier_30_degrees		false		400.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false		0.0	true
ovn_arb_inf_jaguar_champions_ror		1	melee_infantry	1	false	ovn_arb_inf_jaguar_champions_ror	90	1	590	wh_main_shp_transport	1	1	90	590	250	medium		0	250589030	true	wh2_dlc11_vo_culture_Vampire_Coast	infantry_sword	3	false	emp_soldier_15_degrees		false		550.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	1	false	false		0.0	true
ovn_arb_inf_jezzails		-1	missile_infantry	2	false	ovn_arb_inf_jezzails	40	0	1175	wh_main_shp_transport	1	1	40	1175	265	medium		0	250589022	true	wh2_dlc11_vo_culture_Vampire_Coast	missile_infantry_rifle	3	false	emp_soldier_30_degrees		false		120.0	480.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false		0.0	true
ovn_arb_inf_jezzails_ror		1	missile_infantry	2	false	ovn_arb_inf_jezzails_ror	40	0	1550	wh_main_shp_transport	1	1	45	1550	310	medium		0	250589028	true	wh2_dlc11_vo_culture_Vampire_Coast	missile_infantry_rifle	3	false	emp_soldier_30_degrees		false		120.0	480.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false		0.0	true
ovn_arb_inf_pit_fighters		-1	melee_infantry	1	false	ovn_arb_inf_pit_fighters	90	0	725	wh_main_shp_transport	1	1	90	700	195	medium		0	250589023	true	wh2_dlc11_vo_culture_Vampire_Coast	infantry_sword	1	false	chaos_warrior_30_degrees		false		400.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false		0.0	true
ovn_arb_inf_sharkas_slaves		-1	melee_infantry	1	false	ovn_arb_inf_sharkas_slaves	120	0	115	wh_main_shp_transport	1	1	120	175	40	medium		0	250589020	true	wh2_dlc11_vo_culture_Vampire_Coast	infantry_axe	1	false	emp_soldier_15_degrees		false		150.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false		0.0	true
ovn_arb_inf_southland_warriors		-1	melee_infantry	1	false	ovn_arb_inf_southland_warriors	100	0	800	wh_main_shp_transport	1	1	100	800	200	medium		0	250589018	true	wh2_dlc11_vo_culture_Vampire_Coast	ovn_shock_infantry	3	false	emp_soldier_30_degrees		false		800.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false		0.0	true
ovn_arb_mon_desert_spirit		-1	monster	2	false	ovn_arb_mon_desert_spirit	1	0	850	wh_main_shp_transport	1	1	1	850	215	heavy		0	2335430901	true	wh_main_vo_culture_Wraith	ovn_arb_djinns	4	true	cst_mournguls		true		850.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false		0.0	true
ovn_arb_mon_desert_spirit_ror		1	monster	2	false	ovn_arb_mon_desert_spirit_ror	1	1	850	wh_main_shp_transport	1	1	1	850	215	heavy		0	1546212342	true	wh_main_vo_culture_Wraith	ovn_arb_djinns	4	true	cst_mournguls		true		850.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_default	0	true	true	1	false	false		0.0	true
ovn_arb_mon_desert_spirit_summoned		-1	monster	2	false	ovn_arb_mon_desert_spirit_summoned	1	0	850	wh_main_shp_transport	1	1	1	850	215	heavy		0	2535432901	true	wh_main_vo_culture_Wraith	ovn_arb_djinns	4	true	cst_mournguls		true		850.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false		0.0	true
ovn_arb_mon_elephant		-1	monster	3	false	ovn_arb_mon_elephant	4	0	1600	wh_main_shp_transport	1	1	4	1800	350	heavy		0	7853285000	true	wh_dlc08_vo_culture_war_mammoth	ovn_elephant	4	true	nor_war_mammoth		false		1800.0	0.0	true	wh_main_vo_culture_Chaos	false	wh_main_vo_actor_default	0	true	true	2	false	false		0.0	true
ovn_arb_mon_enchanted_rope		-1	monster	1	false	ovn_arb_mon_enchanted_rope	8	0	800	wh_main_shp_transport	1	1	10	800	255	medium		0	2857317714	true	wh_main_vo_culture_Wraith	monster_generic	2	true	sla_fiends		true		700.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	3	false	false		0.0	true
ovn_arb_mon_enchanted_rope_summoned		-1	monster	1	false	ovn_arb_mon_enchanted_rope_summoned	8	0	700	wh_main_shp_transport	1	1	10	700	255	medium		0	2857317715	true	wh_main_vo_culture_Wraith	monster_generic	2	true	sla_fiends		true		700.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false		0.0	true
ovn_arb_mon_fire_efreet		-1	monster	2	false	ovn_arb_mon_fire_efreet	1	0	850	wh_main_shp_transport	1	1	1	850	215	heavy		0	2335430902	true	wh_main_vo_culture_Wraith	ovn_arb_djinns	4	true	nur_great_unclean_one		true		850.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false		0.0	true
ovn_arb_mon_fire_efreet_ror		1	monster	2	false	ovn_arb_mon_fire_efreet_ror	1	1	850	wh_main_shp_transport	1	1	1	850	215	heavy		0	1546212343	true	wh_main_vo_culture_Wraith	ovn_arb_djinns	4	true	nur_great_unclean_one		true		850.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_default	0	true	true	1	false	false		0.0	true
ovn_arb_mon_fire_efreet_summoned		-1	monster	2	false	ovn_arb_mon_fire_efreet_summoned	1	0	850	wh_main_shp_transport	1	1	1	850	215	heavy		0	2535432902	true	wh_main_vo_culture_Wraith	ovn_arb_djinns	4	true	nur_great_unclean_one		true		850.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false		0.0	true
ovn_arb_mon_genie		-1	monster	2	false	ovn_arb_mon_genie	1	0	1300	wh_main_shp_transport	1	1	1	1300	265	heavy		0	2335430899	true	wh_main_vo_culture_Wraith	ovn_arb_djinns	4	true	arb_djinn		true		850.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false		0.0	true
ovn_arb_mon_genie_summoned		-1	monster	2	false	ovn_arb_mon_genie_summoned	1	0	1300	wh_main_shp_transport	1	1	1	1300	265	heavy		0	2335430899	true	wh_main_vo_culture_Wraith	ovn_arb_djinns	4	true	arb_djinn		true		850.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false		0.0	true
ovn_arb_mon_giant_scorpion		-1	monster	2	false	ovn_arb_mon_giant_scorpion	4	0	1000	wh_main_shp_transport	1	1	4	1000	220	super_heavy		0	250589024	true	wh_main_vo_culture_Spider_Large	ovn_arb_mon_giant_scorpion	4	true	tmb_tomb_scorpion		false		1000.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	3	false	false		0.0	true
ovn_arb_mon_giant_vulture_feral		-1	monster	2	false	ovn_arb_mon_giant_vulture_feral	1	0	1500	wh_main_shp_transport	1	1	1	1500	375	heavy		0	2857317712	false	wh_main_vo_culture_Wyvern	dragon	3	true	grn_feral_hydrah_waaagh		true		1500.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	0	true	false		0.0	true
ovn_arb_mon_necrofex_colossus		-1	monster	3	false	ovn_arb_mon_necrofex_colossus	5	0	1900	wh_main_shp_transport	1	1	5	1900	475	very_heavy		0	1486555432	true	wh2_dlc11_vo_culture_Necrofex_Colossus	monster_artillery	5	true	cst_necrofex		true		900.0	1000.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false		0.0	true
ovn_arb_mon_promethean_hatchlings		-1	monstrous_infantry	2	false	ovn_arb_mon_promethean_hatchlings	16	0	1100	wh_main_shp_transport	1	1	16	1100	275	medium		0	250589019	true	wh2_dlc11_vo_culture_Rotting_Prometheans	wh2_dlc11_cst_promethean	4	false	cst_rotting_prometheans		false		1100.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false		0.0	true
ovn_arb_mon_sea_nymph		-1	monster	2	false	ovn_arb_mon_sea_nymph	1	0	850	wh_main_shp_transport	1	1	1	850	215	heavy		0	2335430900	true	wh_main_vo_culture_Wraith	ovn_arb_djinns	4	true	wef_spellsinger		true		850.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false		0.0	true
ovn_arb_mon_sea_nymph_ror		1	monster	2	false	ovn_arb_mon_sea_nymph_ror	1	1	850	wh_main_shp_transport	1	1	1	850	215	heavy		0	1546212341	true	wh_main_vo_culture_Wraith	ovn_arb_djinns	4	true	wef_spellsinger		true		850.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_default	0	true	true	1	false	false		0.0	true
ovn_arb_mon_sea_nymph_summoned		-1	monster	2	false	ovn_arb_mon_sea_nymph_summoned	1	0	850	wh_main_shp_transport	1	1	1	850	215	heavy		0	2535432900	true	wh_main_vo_culture_Wraith	ovn_arb_djinns	4	true	wef_spellsinger		true		850.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false		0.0	true
ovn_arb_mon_tempest_djinn		-1	monster	2	false	ovn_arb_mon_tempest_djinn	1	0	850	wh_main_shp_transport	1	1	1	850	215	heavy		0	2335430903	true	wh_main_vo_culture_Wraith	ovn_arb_djinns_missile	4	true	nur_soul_grinder		true		0.0	850.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false		0.0	true
ovn_arb_mon_tempest_djinn_ror		1	monster	2	false	ovn_arb_mon_tempest_djinn_ror	1	1	850	wh_main_shp_transport	1	1	1	850	215	heavy		0	1546212344	true	wh_main_vo_culture_Wraith	ovn_arb_djinns_missile	4	true	nur_soul_grinder		true		0.0	850.0	false	vo_culture_None	true	wh_main_vo_actor_default	0	true	true	1	false	false		0.0	true
ovn_arb_mon_tempest_djinn_summoned		-1	monster	2	false	ovn_arb_mon_tempest_djinn_summoned	1	0	850	wh_main_shp_transport	1	1	1	850	215	heavy		0	2535432903	true	wh_main_vo_culture_Wraith	ovn_arb_djinns_missile	4	true	nur_soul_grinder		true		0.0	850.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false		0.0	true
ovn_arb_mon_war_elephant		-1	monster	3	false	ovn_arb_mon_war_elephant	7	0	1800	wh_main_shp_transport	1	1	7	2000	450	very_heavy		0	7853285001	true	wh_dlc08_vo_culture_war_mammoth	ovn_elephant	5	true	nor_war_mammoth		true		1800.0	200.0	true	wh_main_vo_culture_Chaos	false	wh_main_vo_actor_default	0	true	true	2	false	false		0.0	true
ovn_arb_mon_war_elephant_ror_1		1	monster	3	false	ovn_arb_mon_war_elephant_ror_1	7	0	2000	wh_main_shp_transport	1	1	7	2000	475	very_heavy		0	7853285001	true	wh_dlc08_vo_culture_war_mammoth	ovn_elephant	5	true	nor_war_mammoth		true		1800.0	200.0	true	wh_main_vo_culture_Chaos	false	wh_main_vo_actor_default	0	true	true	2	false	false		0.0	true
ovn_arb_mon_war_elephant_ror_2		1	monster	3	false	ovn_arb_mon_war_elephant_ror_2	3	0	2100	wh_main_shp_transport	1	1	8	2150	485	very_heavy		0	42346112322	true	wh_dlc08_vo_culture_war_mammoth	ovn_elephant	5	true	nor_war_mammoth		true		1800.0	200.0	true	wh_main_vo_culture_Chaos	false	wh_main_vo_actor_default	0	true	true	2	false	false		0.0	true
ovn_arb_djinn_carriage		-1	chariot	2	false	ovn_arb_djinn_carriage	4	0	1550	wh_main_shp_transport	1	1	1	1100	238	heavy		0	7893386122	true	wh_main_vo_culture_Empire	magic_chariot	3	true	emp_soldier_30_degrees		true		800.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	false	6	false	false		0.0	true
ovn_arb_art_quadballista		-1	warmachine	1	false	ovn_arb_art_quadballista	32	0	700	wh_main_shp_transport	1	1	32	575	175	very_heavy		0	857346325	true	wh2_dlc11_vo_culture_Vampire_Coast	wh_dlc06_bolt_thrower	2	false	emp_soldier_15_degrees		false		70.0	630.0	true	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false		0.0	true
ovn_arb_art_quadballista_ror		-1	warmachine	1	false	ovn_arb_art_quadballista_ror	32	0	700	wh_main_shp_transport	1	1	32	575	175	very_heavy		0	857346326	true	wh2_dlc11_vo_culture_Vampire_Coast	wh_dlc06_bolt_thrower	2	false	emp_soldier_15_degrees		false		70.0	630.0	true	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false		0.0	true
