key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person
ovn_arb_cha_sheikh_0	10	wh2_main_plate_85	2100	inf_melee	37	com	ovn_unit_long_text_arb_sheikh	hu1e_arb_sheikh_sword	wh_main_infantry_standard_hero_blood	57	40	70	4200		0	wh_main_emp_sword_hero_general		7	wh_missile_block_35_metal	ovn_unit_short_text_arb_sheikh	wh_main_infantry	trained			true	40.0	1500.0	ovn_arb_cha_sheikh_0_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
ovn_arb_cha_sheikh_1	10	wh2_main_chainmail_95	2100	war_beast	70	com	ovn_unit_long_text_arb_sheikh	hu1e_hr1_warhorse_sword_lord	wh_main_infantry_standard_hero_blood_dismembers	54	48	70	4600	ovn_arb_mnt_sheikh_warhorse	1	wh_main_emp_sword_hero_general		1	none	ovn_unit_short_text_arb_sheikh	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	ovn_arb_cha_sheikh_1_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	0	0	0	0	0	0	15	0	melee_cav_shock_highvalue	false	false	false	false	high	high	domination_characters		
ovn_arb_cha_sheikh_2	10	wh2_main_plate_105	2100	war_beast	72	com	ovn_unit_long_text_arb_sheikh	hu1e_hr1_warhorse_sword_lord	wh_main_infantry_standard_hero_blood	52	40	70	5412	ovn_arb_mnt_griffon	1	wh_main_emp_imperial_griffon		1	none	ovn_unit_short_text_arb_sheikh	wh_main_monster	trained			true	40.0	1500.0	ovn_arb_cha_sheikh_2_attributes	60	80	10	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	0	15	0	flying_melee_highvalue	false	false	false	false	high	high	domination_characters		
ovn_arb_cha_sheikh_3	10	wh2_main_chainmail_80	2100	war_beast	70	com	ovn_unit_long_text_arb_sheikh	hu1e_arb_sheikh_sword	wh_main_infantry_rider	34	30	60	11000	ovn_arb_mnt_royal_war_elephant	1	wh_dlc08_nor_mammoth_tusks		1	none	ovn_unit_short_text_arb_sheikh	wh_main_monster	trained			true	40.0	1500.0	ovn_arb_cha_sheikh_3_attributes	60	80	10	vo_sel_default	vo_sel_default	vo_sel_culture	1.0	large	0	200	0	0	0	0	15	0	melee_gatecrusher_highvalue	false	false	false	false	high	high	domination_characters		
ovn_arb_cha_sultan_jaffar_0	10	wh2_main_chainmail_30	2100	inf_melee	14	com	ovn_unit_long_text_arb_sultan_jaffar	arb_hu1_jaffar_staff_and_sword	wh_main_infantry_standard_fast_hero	39	35	77	3412		0	ovn_arb_jaffar_sword_staff_magic		7	none	ovn_unit_short_text_arb_sultan_jaffar	wh_main_infantry	trained			true	40.0	1500.0	ovn_arb_cha_sultan_jaffar_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	15	0	0	20	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
ovn_arb_cha_sultan_jaffar_djinn	10	wh2_main_body_40	2100	inf_melee	27	com	ovn_unit_long_text_arb_sultan_jaffar	gh1_arb_jaffar_genie	ovn_arb_mon_genie	55	41	87	6600		0	ovn_arb_sword_genie		1	none	ovn_unit_short_text_arb_sultan_jaffar	wh_main_monster	trained			true	40.0	1500.0	ovn_arb_cha_sultan_jaffar_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	25	0	60	60	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
ovn_arb_cha_sultan_jaffar_1	10	wh2_main_chainmail_30	2100	cavalry	55	com	ovn_unit_long_text_arb_sultan_jaffar	hu1_empire_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	39	25	77	3800	ovn_arb_mnt_camel	1	ovn_arb_jaffar_sword_staff_magic		1	none	ovn_unit_short_text_arb_sultan_jaffar	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	ovn_arb_cha_sultan_jaffar_1_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	15	0	0	20	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
ovn_arb_cha_sultan_jaffar_2	10	wh2_main_chainmail_80	2100	war_beast	70	com	ovn_unit_long_text_arb_sultan_jaffar	arb_hu1_jaffar_staff_and_sword	wh_main_infantry_standard_fast_hero	34	30	60	11000	ovn_arb_mnt_royal_war_elephant	1	wh_dlc08_nor_mammoth_tusks		1	none	ovn_unit_short_text_arb_sultan_jaffar	wh_main_monster	trained			true	40.0	1500.0	ovn_arb_cha_sultan_jaffar_2_attributes	60	80	10	vo_sel_default	vo_sel_default	vo_sel_generic_short	1.0	large	0	200	0	0	0	0	15	0	melee_gatecrusher_highvalue	false	false	false	false	high	high	domination_characters		
ovn_arb_cha_sultan_jaffar_3	10	wh2_main_body_60	2100	war_beast	80	com	ovn_unit_long_text_arb_sultan_jaffar	hu1_vampire_counts_dr1_zombie_dragon_wb_sword_and_shield	wh_main_infantry_standard_fast_hero	44	28	55	5400	ovn_arb_mnt_giant_vulture_mir	1	ovn_arb_mon_giant_vulture_beak		1	none	ovn_unit_short_text_arb_sultan_jaffar	wh_main_monster	trained			true	40.0	1500.0	ovn_arb_cha_sultan_jaffar_3_attributes	60	80	10	vo_sel_default	vo_sel_default	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	flying_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
ovn_arb_cha_vizier_desert_0	10	wh2_main_leather_20	2100	inf_ranged	30	com	ovn_unit_long_text_arb_vizier	hu1_arb_sorcerer_staff_and_sword	wh_main_infantry_standard_wizard_blood_dismembers	30	36	65	3680		0	wh_main_emp_sword_caster		1	none	ovn_unit_short_text_arb_vizier	wh_main_infantry	trained			true	40.0	1500.0	arb_vizier_desert_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
ovn_arb_cha_vizier_desert_1	10	wh2_main_leather_20	2100	cavalry	55	com	ovn_unit_long_text_arb_vizier	hu1_empire_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	30	36	65	3832	ovn_arb_mnt_camel	1	wh_main_emp_sword_caster		1	none	ovn_unit_short_text_arb_vizier	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	arb_vizier_desert_1_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
ovn_arb_cha_vizier_desert_2	10	wh2_main_leather_50	2100	war_beast	70	com	ovn_unit_long_text_arb_vizier	hu1_araby_fc2_carpet_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	30	36	65	4152	ovn_arb_mnt_flying_carpet	1	wh_main_emp_sword_caster		1	none	ovn_unit_short_text_arb_vizier	wh_main_monstrous_cavalry	trained			true	40.0	1500.0	arb_vizier_desert_2_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
ovn_arb_cha_vizier_desert_3	10	wh2_main_plate_50	2100	war_machine	15	com	ovn_unit_long_text_arb_vizier	hu1_arb_sorcerer_staff_and_sword	wh2_dlc09_tmb_chariot_rider_bow_360	25	30	55	5652		0	ovn_arb_magician_djinn_carriage		1	none	ovn_unit_short_text_arb_vizier	wh_main_chariot	trained		ovn_arb_veh_djinn_carriage	true	40.0	1500.0	ovn_arb_cha_magician_life_1_attributes	60	80	0	vo_sel_generic_short	vo_sel_generic_short	vo_sel_generic_short	1.0	large	0	0	0	0	1	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
ovn_arb_cha_vizier_fire_0	10	wh2_main_leather_20	2100	inf_ranged	30	com	ovn_unit_long_text_arb_vizier	hu1_arb_sorcerer_staff_and_sword	ovn_infantry_magician_blood_dismembers_fire	30	36	65	3680		0	wh_main_emp_sword_caster		1	none	ovn_unit_short_text_arb_vizier	wh_main_infantry	trained			true	40.0	1500.0	arb_vizier_fire_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
ovn_arb_cha_vizier_fire_1	10	wh2_main_leather_20	2100	cavalry	55	com	ovn_unit_long_text_arb_vizier	hu1_araby_cm1_camel_spear_and_shield	ovn_infantry_standard_magician_rider_blood_dismembers_fire	30	36	65	3832	ovn_arb_mnt_camel	1	wh_main_emp_sword_caster		1	none	ovn_unit_short_text_arb_vizier	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	arb_vizier_fire_1_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
ovn_arb_cha_vizier_fire_2	10	wh2_main_leather_50	2100	war_beast	70	com	ovn_unit_long_text_arb_vizier	hu1_araby_fc2_carpet_staff_and_sword	ovn_infantry_standard_magician_rider_blood_dismembers_fire	30	36	65	4152	ovn_arb_mnt_flying_carpet	1	wh_main_emp_sword_caster		1	none	ovn_unit_short_text_arb_vizier	wh_main_monstrous_cavalry	trained			true	40.0	1500.0	arb_vizier_fire_2_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
ovn_arb_cha_vizier_fire_3	10	wh2_main_plate_50	2100	war_machine	15	com	ovn_unit_long_text_arb_vizier	hu1_arb_sorcerer_staff_and_sword	ovn_infantry_magician_blood_dismembers_fire	25	30	55	5652		0	ovn_arb_magician_djinn_carriage		1	none	ovn_unit_short_text_arb_vizier	wh_main_chariot	trained		ovn_arb_veh_djinn_carriage	true	40.0	1500.0	ovn_arb_cha_magician_life_1_attributes	60	80	0	vo_sel_generic_short	vo_sel_generic_short	vo_sel_generic_short	1.0	large	0	0	0	0	1	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
ovn_arb_cha_vizier_heavens_0	10	wh2_main_leather_20	2100	inf_ranged	30	com	ovn_unit_long_text_arb_vizier	hu1_arb_sorcerer_staff_and_sword	ovn_infantry_magician_blood_dismembers_heavens	30	36	65	3680		0	wh_main_emp_sword_caster		1	none	ovn_unit_short_text_arb_vizier	wh_main_infantry	trained			true	40.0	1500.0	arb_vizier_heavens_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
ovn_arb_cha_vizier_heavens_1	10	wh2_main_leather_20	2100	cavalry	55	com	ovn_unit_long_text_arb_vizier	hu1_araby_cm1_camel_spear_and_shield	ovn_infantry_standard_magician_rider_blood_dismembers_heavens	30	36	65	3832	ovn_arb_mnt_camel	1	wh_main_emp_sword_caster		1	none	ovn_unit_short_text_arb_vizier	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	arb_vizier_heavens_1_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
ovn_arb_cha_vizier_heavens_2	10	wh2_main_leather_50	2100	war_beast	70	com	ovn_unit_long_text_arb_vizier	hu1_araby_fc2_carpet_staff_and_sword	ovn_infantry_standard_magician_rider_blood_dismembers_heavens	30	36	65	4152	ovn_arb_mnt_flying_carpet	1	wh_main_emp_sword_caster		1	none	ovn_unit_short_text_arb_vizier	wh_main_monstrous_cavalry	trained			true	40.0	1500.0	arb_vizier_heavens_2_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
ovn_arb_cha_vizier_heavens_3	10	wh2_main_plate_50	2100	war_machine	15	com	ovn_unit_long_text_arb_vizier	hu1_arb_sorcerer_staff_and_sword	ovn_infantry_magician_blood_dismembers_heavens	25	30	55	5652		0	ovn_arb_magician_djinn_carriage		1	none	ovn_unit_short_text_arb_vizier	wh_main_chariot	trained		ovn_arb_veh_djinn_carriage	true	40.0	1500.0	ovn_arb_cha_magician_life_1_attributes	60	80	0	vo_sel_generic_short	vo_sel_generic_short	vo_sel_generic_short	1.0	large	0	0	0	0	1	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
ovn_arb_cha_vizier_life_0	10	wh2_main_leather_20	2100	inf_ranged	30	com	ovn_unit_long_text_arb_vizier	hu1_arb_sorcerer_staff_and_sword	ovn_infantry_magician_blood_dismembers_life	30	36	65	3680		0	wh_main_emp_sword_caster		1	none	ovn_unit_short_text_arb_vizier	wh_main_infantry	trained			true	40.0	1500.0	arb_vizier_life_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
ovn_arb_cha_vizier_life_1	10	wh2_main_leather_20	2100	cavalry	55	com	ovn_unit_long_text_arb_vizier	hu1_araby_cm1_camel_spear_and_shield	ovn_infantry_standard_magician_rider_blood_dismembers_life	30	36	65	3832	ovn_arb_mnt_camel	1	wh_main_emp_sword_caster		1	none	ovn_unit_short_text_arb_vizier	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	arb_vizier_life_1_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
ovn_arb_cha_vizier_life_2	10	wh2_main_leather_50	2100	war_beast	70	com	ovn_unit_long_text_arb_vizier	hu1_araby_fc2_carpet_staff_and_sword	ovn_infantry_standard_magician_rider_blood_dismembers_life	30	36	65	4152	ovn_arb_mnt_flying_carpet	1	wh_main_emp_sword_caster		1	none	ovn_unit_short_text_arb_vizier	wh_main_monstrous_cavalry	trained			true	40.0	1500.0	arb_vizier_life_2_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
ovn_arb_cha_vizier_life_3	10	wh2_main_plate_50	2100	war_machine	15	com	ovn_unit_long_text_arb_vizier	hu1_arb_sorcerer_staff_and_sword	ovn_infantry_magician_blood_dismembers_life	25	30	55	5652		0	ovn_arb_magician_djinn_carriage		1	none	ovn_unit_short_text_arb_vizier	wh_main_chariot	trained		ovn_arb_veh_djinn_carriage	true	40.0	1500.0	ovn_arb_cha_magician_life_1_attributes	60	80	0	vo_sel_generic_short	vo_sel_generic_short	vo_sel_generic_short	1.0	large	0	0	0	0	1	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
ovn_arb_cav_flying_carpets	10	wh2_main_leather_30	2100	war_beast	58	inf_mel	ovn_unit_long_text_arb_flying_carpet	hu1_araby_fc2_carpet_halberd_and_bow	wh2_dlc09_tmb_warsphinx_rider_360	34	37	75	375	ovn_arb_mnt_flying_carpet	16	ovn_arb_flying_carpet	ovn_arb_flying_carpet_bow	2	none	ovn_unit_short_text_arb_flying_carpet	wh_main_cavalry_pegasus_knights	trained			true	40.0	1500.0	ovn_arb_cav_flying_carpets_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	0	18	0	10	0	20	10	0	flying_ranged_flanker	true	false	false	false	cant_capture	cant_capture	cant_capture		
ovn_arb_cav_flying_carpets_ror	10	wh2_main_leather_30	2100	war_beast	58	inf_mel	ovn_unit_long_text_arb_flying_carpet_ror	hu1_fc7_arb_sword_naffatun_ror	wh2_dlc09_tmb_warsphinx_rider_360	43	46	85	375	ovn_arb_mnt_flying_carpet_ror	16	ovn_arb_flying_carpet	arb_napthta_bomb	2	none	ovn_unit_short_text_arb_flying_carpet_ror	wh_main_cavalry_pegasus_knights	trained			true	40.0	1500.0	ovn_arb_cav_flying_carpets_ror_attributes	60	80	16	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	0	16	0	10	0	20	10	0	flying_ranged_flanker	true	false	false	false	cant_capture	cant_capture	cant_capture		
ovn_arb_cav_scorpion_riders	0	wh2_main_body_80	2100	war_beast	42	inf_mel	ovn_unit_long_text_arb_cav_scorpion	hu1_tomb_wm_tomb_chariot01_sword_and_bow	wh_main_infantry_rider	37	29	59	8000	ovn_arb_mnt_scorpion	1	ovn_large_scorpion_claws		1	none	ovn_unit_short_text_arb_cav_scorpion	wh_main_monster	trained			true	40.0	1500.0	ovn_arb_cav_scorpion_riders_attributes	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0	large	0	0	0	0	0	0	0	0	hybrid_flanker_shock_harasser	false	false	false	false	medium	medium	domination_monsters		
ovn_arb_inf_arabyan_guard	10	wh2_main_plate_95	2100	inf_melee	12	inf_mel	ovn_unit_long_text_arb_inf_arabyan_guard	hu1_men_arms_halberd	wh_main_infantry_standard_blood_dismembers	35	42	80	60		0	ovn_arb_palace_guard_halberd		7	none	ovn_unit_short_text_arb_inf_arabyan_guard	wh_main_infantry	trained			true	40.0	1500.0	ovn_arb_inf_arabyan_guard_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	small	0	0	0	0	0	5	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_inf_arabyan_guard_ror	10	wh2_main_plate_95	2100	inf_melee	10	inf_mel	ovn_unit_long_text_arb_inf_arabyan_guard_ror	hu1_empire_sword_and_shield	wh_main_infantry_standard_blood_dismembers	40	50	85	102		0	wh3_main_ksl_tzar_guard_sword		7	wh_missile_block_55_metal	ovn_unit_short_text_arb_inf_arabyan_guard_ror	wh_main_infantry	trained			true	40.0	1500.0	ovn_arb_inf_arabyan_guard_ror_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	small	0	0	0	0	0	5	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_inf_arabyan_ogres	10	wh2_main_body_40	2100	inf_melee	44	inf_mel	ovn_unit_long_text_arb_inf_arabyan_ogres	hu13_wh3_ogre_sword	wh3_main_ogr_monster_ogre_blood	30	23	60	355		0	wh3_main_ogr_ogre_sword		3	none	ovn_unit_short_text_arb_inf_arabyan_ogres	wh_main_monstrous_trolls	trained			true	40.0	1500.0	ovn_arb_inf_arabyan_ogres_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_generic	1.0	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_inf_arabyan_spearmen	10	wh2_main_chainmail_30	2100	inf_melee	4	inf_mel	ovn_unit_long_text_arb_inf_arabyan_spearmen	hu1_men_arms_spear_and_shield	wh_dlc04_infantry_flagellants_blood_dismembers	20	40	55	60		0	wh_main_emp_spear		8	wh_missile_block_30_metal	ovn_unit_short_text_arb_inf_arabyan_spearmen	wh_main_infantry	trained			true	40.0	1500.0	ovn_arb_inf_arabyan_spearmen_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_inf_arabyan_spearmen_summoned_0	10	wh2_main_chainmail_30	2100	inf_melee	4	inf_mel	ovn_unit_long_text_arb_inf_arabyan_spearmen_summon	hu1_mirage_spear_and_shield	ovn_inf_khemri_spearman_mirage	20	40	55	60		0	ovn_arb_spear_mirage		8	wh_missile_block_35_metal	ovn_unit_short_text_arb_inf_arabyan_spearmen_summon	wh_main_infantry	trained			true	40.0	1500.0	ovn_arb_inf_arabyan_spearmen_summoned_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_inf_arabyan_spearmen_summoned_1	10	wh2_main_chainmail_30	2100	inf_melee	4	inf_mel	ovn_unit_long_text_arb_inf_arabyan_spearmen_summon	hu1_mirage_spear_and_shield	ovn_inf_khemri_spearman_mirage	20	40	55	60		0	ovn_arb_spear_mirage		8	wh_missile_block_35_metal	ovn_unit_short_text_arb_inf_arabyan_spearmen_summon	wh_main_infantry	trained			true	40.0	1500.0	ovn_arb_inf_arabyan_spearmen_summoned_1_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_inf_arabyan_warriors	10	wh2_main_chainmail_30	2100	inf_melee	16	inf_mel	ovn_unit_long_text_arb_inf_arabyan_warriors	hu1_empire_sword_and_shield	wh_dlc04_infantry_flagellants_blood_dismembers	36	31	57	60		0	ovn_arb_warriors_sword		7	wh_missile_block_20_metal	ovn_unit_short_text_arb_inf_arabyan_warriors	wh_main_infantry	trained			true	40.0	1500.0	ovn_arb_inf_arabyan_warriors_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_inf_corsairs	10	wh2_main_leather_25	2100	inf_melee	18	inf_mel	ovn_unit_long_text_arb_inf_corsairs	hu1_arb_corsairs_dual_swords_pistol	wh_dlc04_infantry_arb_corsairs_blood_dismembers	32	26	60	58		0	wh2_dlc11_cst_dual_swords_sartosa	arb_corsair_pistol	6	none	ovn_unit_short_text_arb_inf_corsairs	wh_main_infantry_rabble	trained			true	40.0	1500.0	ovn_arb_inf_corsairs_attributes	60	80	8	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	aquatic_small	0	5	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_inf_dervishers	10	wh2_main_body_15	2100	inf_melee	18	inf_mel	ovn_unit_long_text_arb_inf_dervishers	hu1_arb_dual_hammer_dervish	wh_dlc04_infantry_flagellants_blood_dismembers	32	30	72	68		0	wh_main_emp_greatsword		7	none	ovn_unit_short_text_arb_inf_dervishers	wh_main_infantry_greatswords	trained			true	40.0	1500.0	ovn_arb_inf_dervishers_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	small	0	0	0	10	0	10	5	0	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_inf_jaguar_champions	10	wh2_main_leather_50	2100	inf_melee	18	inf_mel	ovn_unit_long_text_arb_inf_jaguar_champions	hu1_empire_sword_and_shield	wh_dlc04_infantry_flagellants_blood_dismembers	38	27	77	65		0	wh_dlc04_emp_mace		7	wh_missile_block_55_wood	ovn_unit_short_text_arb_inf_jaguar_champions	wh_main_infantry	trained			true	40.0	1500.0	ovn_arb_inf_jaguar_champions_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	small	0	0	0	0	0	5	5	0	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_inf_jaguar_champions_ror	10	wh2_main_plate_40	2100	inf_melee	24	inf_mel	ovn_unit_long_text_arb_inf_jaguar_champions_ror	hu1_empire_sword_and_shield	wh_dlc04_infantry_flagellants_blood_dismembers	42	30	85	61		0	wh_dlc04_emp_mace		6	wh_missile_block_20_metal	ovn_unit_short_text_arb_inf_jaguar_champions_ror	wh_main_infantry	trained			true	40.0	1500.0	ovn_arb_inf_jaguar_champions_ror_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	small	0	0	0	0	0	0	0	10	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_inf_pit_fighters	10	wh2_main_chainmail_30	2100	inf_melee	19	inf_mel	ovn_unit_long_text_arb_inf_pit_fighters	hu1c_chaos_axe_and_shield	wh_main_infantry_standard_blood_dismembers	37	33	67	82		0	wh_dlc07_brt_squire_sword_great		7	wh_missile_block_35_metal	ovn_unit_short_text_arb_inf_pit_fighters	wh_main_infantry	trained			true	40.0	1500.0	ovn_arb_inf_pit_fighters_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_inf_sharkas_slaves	10	wh2_main_leather_30	2100	inf_melee	11	inf_mel	ovn_unit_long_text_arb_inf_sharkas_slaves	hu1_empire_sword_and_shield	wh_dlc07_brt_peasant_mob_blood_dismembers	26	16	32	48		0	wh_main_emp_sword		10	wh_missile_block_30_wood	ovn_unit_short_text_arb_inf_sharkas_slaves	wh_dlc07_brt_infantry_peasant_mob	trained			true	40.0	1500.0	ovn_arb_inf_sharkas_slaves_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_inf_southland_warriors	10	wh2_main_leather_30	2100	inf_melee	27	inf_mel	ovn_unit_long_text_arb_inf_southland_warriors	hu1_empire_2handed_sword	wh2_main_hef_infantry_blood_dismembers	37	27	62	66		0	ovn_arb_southlander_greatsword		5	none	ovn_unit_short_text_arb_inf_southland_warriors	wh2_main_hef_infantry_chaotic	trained			true	40.0	1500.0	ovn_arb_inf_southland_warriors_attributes	60	80	10	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	small_forest_strider	0	0	0	0	0	0	15	0	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_mon_desert_spirit	10	wh2_main_body_40	2100	inf_melee	27	inf_mel	ovn_unit_long_text_arb_mon_desert_spirit	gh4_araby_desert_spirit	ovn_arb_mon_desert_spirit	55	35	83	4600		0	ovn_arb_sword_desert_spirit		1	none	ovn_unit_short_text_arb_mon_desert_spirit	wh_main_monster	trained			true	40.0	1500.0	ovn_arb_mon_desert_spirit_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	0	0	0	25	0	60	60	0	melee	false	true	false	false	medium	medium	domination_infantry		
ovn_arb_mon_desert_spirit_ror	10	wh2_main_body_40	2100	inf_melee	32	inf_mel	ovn_unit_long_text_arb_mon_desert_spirit_ror	hu1b_araby_sea_nymph	ovn_arb_mon_kharmel	65	40	83	4600		0	ovn_arb_sword_sea_nymph		1	none	ovn_unit_short_text_arb_mon_desert_spirit_ror	wh_main_monster	trained			true	40.0	1500.0	ovn_arb_mon_sea_nymph_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	0	0	0	25	0	60	60	0	melee	false	true	false	false	medium	medium	domination_infantry		
