key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	always_affect_self	only_affect_target	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	wind_down_stance	use_loop_stance	update_phase_by_ability_duration	spawn_is_transformation	spawn_is_decoy	only_affect_owned_units	formation	behaviour	current_mana_moves_to_reserve	spawn_shares_health_and_fatigue	affect_siege_equipment	shared_recharge_time	intensity_based_activation	autoresolver_usage	autoresolver_targets	display_stops_when_display_expires	autoresolve_cp_multiplier	ability_available_ui_event	can_be_copied_to_transformation_unit	audio_switch_casting_override	audio_switch_override	ai_usage_template_group
ovn_djinn_carriage_summon_fire_efreet	1.0000	200.0000	1	0.0000	false	0	0	true	-1.0000		false	true	true	60.0000	false	false	5.0000	false	15187881		ovn_arb_mon_fire_efreet	cast_up_long	0.0000	0.0000	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn				0.0000		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	126.0000	126.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false	wh3_main_daemon_gate			false	false	false	false	false			false	false	true	999999.0000	false	default	1	false	1.0000		true			
ovn_djinn_carriage_summon_sea_nymph	1.0000	200.0000	1	0.0000	false	0	0	true	-1.0000		false	true	true	60.0000	false	false	5.0000	false	15187882		ovn_arb_mon_sea_nymph	cast_up_long	0.0000	0.0000	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn				0.0000		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	126.0000	126.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false	wh3_main_daemon_gate			false	false	false	false	false			false	false	true	999999.0000	false	default	1	false	1.0000		true			
ovn_djinn_carriage_summon_tempest_djinn	1.0000	200.0000	1	0.0000	false	0	0	true	-1.0000		false	true	true	60.0000	false	false	5.0000	false	15187883		ovn_arb_mon_tempest_djinn	cast_up_long	0.0000	0.0000	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn				0.0000		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	126.0000	126.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false	wh3_main_daemon_gate			false	false	false	false	false			false	false	true	999999.0000	false	default	1	false	1.0000		true			
ovn_arb_dervish_charge	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	49978852				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true			
ovn_arb_dervish_dance	-1.0000	-1.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	true	1442387277				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh3_main_ability_modular		vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true		Slaanesh	
ovn_arb_people_nomads	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	50.0000	false	false	0.0000	true	50028157				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true			
arb_guard_ror_jaffar_elite	-1.0000	0.0000	-1	35.0000	true	-1	0	true	0.0000		false	false	false	0.0000	false	false	0.0000	true	674901707				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true		Daemon_Prince	
wh_main_spell_fire_flaming_sword_of_rhuin_bound_camel_ror	28.0000	44.0000	2	35.0000	true	-1	0	true	0.0000		true	false	true	200.0000	false	false	3.0000	false	674901886				0.0000	0.0000	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0.0000		augment_melee_area	wh_main_spell_fire_flaming_sword_of_rhuin	fire_medium	vo_battle_special_ability_spell_cast_positive	75.0000	75.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true			
wh_main_spell_fire_the_burning_head_bound_camel_ror	20.0000	37.0000	1	0.0000	false	0	0	false	0.0000		false	true	true	150.0000	false	false	3.0000	false	674901887				0.0000	0.0000	wh_abilities_generic_wind	wh_abilities_generic_wind			wh_main_spell_fire_the_burning_head	0.0000		vortex_wind	wh_main_spell_fire_the_burning_head	fire_medium	vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true			
ovn_arb_grand_bombard_ror_sphere	-1.0000	60.0000	3	0.0000	false	0	0	false	0.0000	ovn_arb_bombard_cannon_ability_projectile	false	true	false	300.0000	true	false	1.2000	false	674901888		ovn_arb_mon_book_djinn	cast_forward_short	0.0000	0.0000	wh_spell_generic_missile					0.0000		projectile_explosive	wh_group_character		vo_battle_special_ability_spell_cast_negative	0.0000	100.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	false	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_army	1	true	0.0000	true	true			
ovn_arb_efreet_asscannon	-1.0000	60.0000	3	0.0000	false	0	0	false	0.0000	arb_efreet_asscannon_rock	false	true	false	250.0000	false	false	2.5000	false	725643788			killshot	0.0000	0.0000	wh_spell_generic_missiles	wh_spell_generic_missiles				0.0000		projectile_explosive	wh3_main_ability_modular	fire_short	vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true		Khorne	
arb_jaffar_to_djinn_transformation	2.6000	120.0000	-1	0.0000	true	1	0	false	0.0000		false	false	false	0.0000	false	false	2.6000	false	728665988		ovn_arb_cha_sultan_jaffar_djinn	rebirth	0.0000	0.0000	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0000		augment_melee_self	wh3_main_ability_modular		vo_battle_special_ability_generic_response	0.0000	0.0000		unit_position	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false				false	false	true	false	false			false	true	true	-1.0000	false	buff_self	1	false	1.0000		true		Yang	
arb_djinn_to_jaffar_transformation	2.6000	120.0000	-1	0.0000	true	1	0	false	0.0000		false	false	false	0.0000	false	false	2.6000	false	728665989		ovn_arb_cha_sultan_jaffar_0	rebirth	0.0000	0.0000	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0000			wh3_main_ability_modular		vo_battle_special_ability_generic_response	0.0000	0.0000		unit_position	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false				false	false	true	false	false			false	true	true	-1.0000	false	buff_self	1	false	1.0000		true		Yang	
ovn_unit_abilities_air_skiff_broadside_right	-1.0000	5.0000	4	0.0000	false	0	0	false	0.0000	wh_emp_steam_tank_cannon_ball	false	true	false	300.0000	false	false	3.2000	false	529851213			cast_forward_short	0.0000	30.0000	wh_spell_generic_missile	wh_spell_generic_missile				0.0000		projectile_large_explosive	wh_group_unit_click		vo_battle_special_ability_generic_response	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	30.0000	false	damage_unit	1	false	1.0000		true			
ovn_unit_abilities_air_skiff_broadside_left	-1.0000	5.0000	4	0.0000	false	0	0	false	0.0000	wh_emp_steam_tank_cannon_ball	false	true	false	300.0000	false	false	3.2000	false	529851214			cast_forward_medium	0.0000	30.0000	wh_spell_generic_missile	wh_spell_generic_missile				0.0000		projectile_large_explosive	wh_group_unit_click		vo_battle_special_ability_generic_response	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	30.0000	false	damage_unit	1	false	1.0000		true			
