building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
ovn_araby_settlement_major_3	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_araby_settlement_major_3	wh_main_effect_construction_slot_multiple_dummy		this_building	3.0000	3.0000	3.0000
ovn_araby_settlement_major_3	wh_main_effect_economy_gdp_subsistance		building_to_building_own	80.0000	40.0000	0.0000
ovn_araby_settlement_major_3	wh_main_effect_province_growth_building		region_to_province_own	30.0000	15.0000	0.0000
ovn_araby_settlement_major_3	wh_main_effect_public_order_base		province_to_province_own_unseen	2.0000	1.0000	0.0000
ovn_araby_settlement_major_3	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_araby_settlement_major_4	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_araby_settlement_major_4	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_araby_settlement_major_4	wh_main_effect_construction_slot_multiple_dummy		this_building	5.0000	5.0000	5.0000
ovn_araby_settlement_major_4	wh_main_effect_economy_gdp_subsistance		building_to_building_own	100.0000	50.0000	0.0000
ovn_araby_settlement_major_4	wh_main_effect_province_growth_building		region_to_province_own	40.0000	20.0000	0.0000
ovn_araby_settlement_major_4	wh_main_effect_public_order_base		province_to_province_own_unseen	2.0000	1.0000	0.0000
ovn_araby_settlement_major_4	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_araby_settlement_major_5	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_araby_settlement_major_5	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_araby_settlement_major_5	wh_main_effect_construction_slot_multiple_dummy		this_building	7.0000	7.0000	7.0000
ovn_araby_settlement_major_5	wh_main_effect_economy_gdp_subsistance		building_to_building_own	120.0000	60.0000	0.0000
ovn_araby_settlement_major_5	wh_main_effect_province_growth_building		region_to_province_own	50.0000	25.0000	0.0000
ovn_araby_settlement_major_5	wh_main_effect_public_order_base		province_to_province_own_unseen	3.0000	1.0000	0.0000
ovn_araby_settlement_major_5	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
ovn_araby_settlement_major_ruin	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-2.0000	-2.0000	0.0000
ovn_araby_settlement_minor_1	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_araby_settlement_minor_1	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-1.0000	-1.0000	0.0000
ovn_araby_settlement_minor_1	wh_main_effect_construction_slot_dummy		this_building	1.0000	1.0000	1.0000
ovn_araby_settlement_minor_1	wh_main_effect_economy_gdp_subsistance		building_to_building_own	40.0000	20.0000	0.0000
ovn_araby_settlement_minor_1	wh_main_effect_province_growth_building		region_to_province_own	10.0000	5.0000	0.0000
ovn_araby_settlement_minor_2	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_araby_settlement_minor_2	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-1.0000	-1.0000	0.0000
ovn_araby_settlement_minor_2	wh_main_effect_construction_slot_multiple_dummy		this_building	2.0000	2.0000	2.0000
ovn_araby_settlement_minor_2	wh_main_effect_economy_gdp_subsistance		building_to_building_own	60.0000	30.0000	0.0000
ovn_araby_settlement_minor_2	wh_main_effect_province_growth_building		region_to_province_own	20.0000	10.0000	0.0000
ovn_araby_settlement_minor_2	wh_main_effect_public_order_base		province_to_province_own_unseen	1.0000	1.0000	0.0000
ovn_araby_settlement_minor_3	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
ovn_araby_settlement_minor_3	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-1.0000	-1.0000	0.0000
ovn_araby_settlement_minor_3	wh_main_effect_construction_slot_multiple_dummy		this_building	3.0000	3.0000	3.0000
ovn_araby_settlement_minor_3	wh_main_effect_economy_gdp_subsistance		building_to_building_own	80.0000	40.0000	0.0000
ovn_araby_settlement_minor_3	wh_main_effect_province_growth_building		region_to_province_own	30.0000	15.0000	0.0000
ovn_araby_settlement_minor_3	wh_main_effect_public_order_base		province_to_province_own_unseen	2.0000	1.0000	0.0000
ovn_araby_settlement_minor_ruin	wh3_main_effect_corruption_reduction_buildings		region_to_region_own	-1.0000	-1.0000	0.0000
