key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	immortal	provided_bodyguard_unit	provided_banner	uniqueness_score	turns_before_swap_allowed	subcategory	randomly_dropped	can_be_stolen	can_be_destroyed	faction_set
ovn_araby_anc_follower_dwarfs_miner	wh_main_anc_dwarfs_miner	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_powder_mixer	wh_main_anc_dwarfs_dwarf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_prospector	wh_main_anc_dwarfs_miner	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_reckoner	wh_main_anc_dwarfs_dwarf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_runebearer	wh_main_anc_dwarfs_engineer	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_sapper	wh_main_anc_dwarfs_miner	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_shieldbreaker	wh_main_anc_dwarfs_dwarf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_shipwright	wh_main_anc_dwarfs_engineer	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_stonemason	wh_main_anc_dwarfs_miner	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_teller_of_tales	wh_main_anc_dwarfs_dwarf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_treasure_hunter	wh_main_anc_dwarfs_miner	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_dwarfs_troll_slayer	wh_main_anc_dwarfs_dwarf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_agitator	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_apprentice_wizard	wh_main_anc_human_old_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_barber_surgeon	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_bone_picker	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_burgher	wh_main_anc_human_old_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_camp_follower	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_charcoal_burner	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_coachman	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_entertainer	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_ferryman	wh_main_anc_human_old_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_hunter	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_jailer	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_light_college_acolyte	wh_main_anc_human_old_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_marine	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_messenger	wh_main_anc_human_spy	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_noble	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_peasant	wh_main_anc_human_old_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_rat_catcher	wh_main_anc_human_old_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_road_warden	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_scribe	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_seaman	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_thief	wh_main_anc_human_spy	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_tradesman	wh_main_anc_human_old_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_watchman	wh_main_anc_human_spy	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_empire_woodsman	wh_main_anc_human_old_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_bretonnia_court_jester	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
ovn_araby_anc_follower_bretonnia_squire	wh_main_anc_human_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			35	0	follower	false	true	true	all
