key	owner_bundle	faction_swapping_id	hidden_settlement_override	terrain_patch_area	unnamed colour group_1
cr_oldworld_region_fools_rocks		emp	false		000000
cr_oldworld_region_frozen_sea		emp	false		000000
cr_oldworld_region_golfo_de_bidouze		emp	false		000000
cr_oldworld_region_great_ocean		emp	false		000000
cr_oldworld_region_gulf_of_kislev		emp	false		000000
cr_oldworld_region_gulf_of_pearls		emp	false		000000
cr_oldworld_region_helspire_coast		emp	false		000000
cr_oldworld_region_here_be_whales		emp	false		000000
cr_oldworld_region_kraken_sea_east		emp	false		000000
cr_oldworld_region_kraken_sea_west		emp	false		000000
cr_oldworld_region_lagoon_of_tears		emp	false		000000
cr_oldworld_region_lynsk_river		emp	false		000000
cr_oldworld_region_manaanspoort_sea		emp	false		000000
cr_oldworld_region_middle_sea		emp	false		000000
cr_oldworld_region_north_coast_of_albion		emp	false		000000
cr_oldworld_region_pirates_current		emp	false		000000
cr_oldworld_region_reik_river		emp	false		000000
cr_oldworld_region_river_lynsk		emp	false		000000
cr_oldworld_region_river_reik		emp	false		000000
cr_oldworld_region_river_stir		emp	false		000000
cr_oldworld_region_river_talabec		emp	false		000000
cr_oldworld_region_sea_of_blades		emp	false		000000
cr_oldworld_region_sea_of_chaos		emp	false		000000
cr_oldworld_region_sea_of_claws		emp	false		000000
cr_oldworld_region_south_coast_of_albion		emp	false		000000
cr_oldworld_region_southern_sea		emp	false		000000
cr_oldworld_region_stir_river		emp	false		000000
cr_oldworld_region_straits_of_chaos		emp	false		000000
cr_oldworld_region_talabec_river		emp	false		000000
cr_oldworld_region_tilean_sea		emp	false		000000
cr_oldworld_region_upper_reik		emp	false		000000
cr_oldworld_region_upper_talbec		emp	false		000000
cr_oldworld_region_great_hogs		emp	false		75C115
cr_oldworld_region_the_bleakmoor		emp	false		CE7130
cr_oldworld_region_sherweald_forest		emp	false		7F5B00
cr_oldworld_region_lengenfeld		emp	false		74A41A
cr_oldworld_region_hornau		emp	false		673F28
cr_oldworld_region_wuppertal		emp	false		E87075
cr_oldworld_region_thessos		emp	false		3A7B44
cr_oldworld_region_mortensholm		emp	false		166725
cr_oldworld_region_vidovdan		emp	false		2C4054
cr_oldworld_region_arnalos		emp	false		A21E2B
cr_oldworld_region_khypris		emp	false		EDF818
cr_oldworld_region_munzig		emp	false		CA781F
cr_oldworld_region_tinea		emp	false		E6851D
cr_oldworld_region_styratia		emp	false		46DD5F
cr_oldworld_region_brasov		emp	false		200D21
cr_oldworld_region_raisol		emp	false		4D4768
cr_oldworld_region_dragon_falls		emp	false		7B2323
cr_oldworld_region_embrun		emp	false		920022
cr_oldworld_region_oisillon		emp	false		9B8D11
cr_oldworld_region_chinon		emp	false		EAFD7D
cr_oldworld_region_fregune		emp	false		F96A00
cr_oldworld_region_portsall		emp	false		25B669
cr_oldworld_region_ubrique		emp	false		ED6B01
cr_oldworld_region_sahagun		emp	false		40CC36
cr_oldworld_region_potes		emp	false		946027
cr_oldworld_region_graus		emp	false		7AF361
cr_oldworld_region_verin		emp	false		BE770E
cr_oldworld_region_san_pedro_de_sur		emp	false		841414
cr_oldworld_region_guakazar		emp	false		EEB12B
cr_oldworld_region_raganos		emp	false		CC5371
cr_oldworld_region_molena		emp	false		26AF0D
cr_oldworld_region_sitges		emp	false		A7DC33
cr_oldworld_region_llaqueno		emp	false		D59F4A
cr_oldworld_region_reas		emp	false		1A4A2A
cr_oldworld_region_the_bears_teeth		emp	false		DE781A
cr_oldworld_region_fichetal		emp	false		BA8811
cr_oldworld_region_seuthes		emp	false		88425C
cr_oldworld_region_weiler		emp	false		3CF014
cr_oldworld_region_kirchham		emp	false		70E831
cr_oldworld_region_gablitz		emp	false		2BE002
cr_oldworld_region_wiedebach		emp	false		647816
cr_oldworld_region_horno		emp	false		DA3E08
cr_oldworld_region_cera_scuro		emp	false		E0152A
cr_oldworld_region_ebino		emp	false		8E2746
cr_oldworld_region_capelli		emp	false		D9C04B
cr_oldworld_region_stiani		emp	false		EE1950
cr_oldworld_region_beffardo		emp	false		F4EC08
cr_oldworld_region_viadaza		emp	false		44FC33
cr_oldworld_region_glimdwarrow		emp	false		1D89AF
cr_oldworld_region_elftown		emp	false		03DB45
cr_oldworld_region_gristle_valley		emp	false		4DB562
cr_oldworld_region_bonestash		emp	false		194170
cr_oldworld_region_karak_angkul		emp	false		5E5235
cr_oldworld_region_chenhilds_monoliths		emp	false		8F9B95
cr_oldworld_region_oseberg		emp	false		80DCDF
cr_oldworld_region_aarvik		emp	false		9C1913
cr_oldworld_region_kronfjall		emp	false		635036
cr_oldworld_region_river_kallavild		emp	false		A0048B
cr_oldworld_region_bragnir		emp	false		9DEF7C
cr_oldworld_region_river_viggslatra		emp	false		A71BE9
cr_oldworld_region_forest_of_knives		emp	false		F7E636
cr_oldworld_region_hall_of_urslo		emp	false		32EFEF
cr_oldworld_region_eyristaad		emp	false		97DF39
cr_oldworld_region_horvenghaast		emp	false		ED5A43
cr_oldworld_region_drergan_mort		emp	false		E7AC55
cr_oldworld_region_goromadny_hold		emp	false		E3030D
cr_oldworld_region_helspire_camp		emp	false		867171
cr_oldworld_region_vagr_lodge		emp	false		A4784D
cr_oldworld_region_temple_of_mermedus		emp	false		2F031D
cr_oldworld_region_naglfarling_keep		emp	false		2684EF
cr_oldworld_region_river_draumir		emp	false		09D9AF
cr_oldworld_region_svunum		emp	false		9AEE47
cr_oldworld_region_vanaheimling_home		emp	false		991BF2
cr_oldworld_region_baga_yars_fortress		emp	false		0DFCD2
cr_oldworld_region_geulata		emp	false		FF58CC
cr_oldworld_region_larhgoz		emp	false		DF9F5F
cr_oldworld_region_teef_snatchaz_fort		emp	false		9AC6AE
cr_oldworld_region_broken_tooth_fort		emp	false		D89BAB
cr_oldworld_region_vitrolle		emp	false		1E946A
cr_oldworld_region_tor_karyndis		emp	false		E6D1CD
cr_oldworld_region_karitamens_tomb		emp	false		E8E21A
cr_oldworld_region_broken_leg_gully		emp	false		E60494
cr_oldworld_region_aguilas		emp	false		E70494
cr_oldworld_region_grimmpeak		emp	false		B8B83E
cr_oldworld_region_the_isle_of_zul		emp	false		1C1E5D
cr_oldworld_region_gruyden		emp	false		A7187E
cr_oldworld_region_castle_lenkster		emp	false		12636C
cr_oldworld_region_licheburg		emp	false		662DD2
cr_oldworld_region_vanhaldenschlosse		emp	false		0BF968
cr_oldworld_region_zherden		emp	false		7266DE
cr_oldworld_region_dotternbach		emp	false		887139
cr_oldworld_region_gundriksons_mines		emp	false		713D32
cr_oldworld_region_black_falls		emp	false		5BCE95
cr_oldworld_region_khazid_wyrwarn		emp	false		1EEF66
cr_oldworld_region_naz_kadrin		emp	false		C31B45
cr_oldworld_region_karak_krum		emp	false		6D4FF2
cr_oldworld_region_deadrock_gap		emp	false		AD84DC
cr_oldworld_region_ironskinz_hold		emp	false		858646
cr_oldworld_region_helcave		emp	false		3D29BB
cr_oldworld_region_wolf_forest		emp	false		E3281F
cr_oldworld_region_ironspike		emp	false		8B97B1
cr_oldworld_region_queekwell		emp	false		741074
cr_oldworld_region_bilious_basilica		emp	false		F7191E
cr_oldworld_region_the_great_mills		emp	false		1B1BFE
cr_oldworld_region_one_eyed_fort		emp	false		0A025B
cr_oldworld_region_ulrics_throat		emp	false		BAD4B6
cr_oldworld_region_komar		emp	false		86ECDB
cr_oldworld_region_festerhole		emp	false		8C5BB8
cr_oldworld_region_beast_peaks		emp	false		143B4D
cr_oldworld_region_ochness		emp	false		8A937A
cr_oldworld_region_skabreach		emp	false		D57BAC
cr_oldworld_region_mud_flats		emp	false		D808F2
cr_oldworld_region_tor_anrok		emp	false		6F9D28
cr_oldworld_region_losteriksons_landing		emp	false		43801C
cr_oldworld_region_drachenhohle		emp	false		6A3494
cr_oldworld_region_vorbegwerk		emp	false		9E69AB
cr_oldworld_region_sharpthorn_forest		emp	false		9B24AC
cr_oldworld_region_bog_creeper_camp		emp	false		86F892
cr_oldworld_region_putrid_tar_pits		emp	false		75A014
cr_oldworld_region_loch_och		emp	false		000000
cr_oldworld_region_muret		emp	false		6E7A51
cr_oldworld_region_turin		emp	false		399608
cr_oldworld_region_zhidovsk		emp	false		AFE2F3
cr_oldworld_region_zhanyka		emp	false		691EA2
cr_oldworld_region_irinasgrad		emp	false		A9E531
cr_oldworld_region_voltsara		emp	false		115670
cr_oldworld_region_kamysh		emp	false		B0EBC6
cr_oldworld_region_kazad_urkbavak		emp	false		313A30
cr_oldworld_region_monolith_of_valmir		emp	false		62ABF7
cr_oldworld_region_gorehunt_hall		emp	false		57FCAB
cr_oldworld_region_monolith_of_hakka		emp	false		03C626
cr_oldworld_region_monolith_of_torgald		emp	false		EDB9BF
cr_oldworld_region_the_pit		emp	false		34FB9F
cr_oldworld_region_monolith_of_valbrand_fireblade		emp	false		A0FF81
cr_oldworld_region_stormravens_roost		emp	false		038FB9
cr_oldworld_region_monolith_of_haargroth		emp	false		618A21
cr_oldworld_region_ironpelt_den		emp	false		492724
cr_oldworld_region_fjordling_village		emp	false		226BF0
cr_oldworld_region_north_scourge_hold		emp	false		042FBC
cr_oldworld_region_wyrmkin_lair		emp	false		5B2211
cr_oldworld_region_monolith_of_hrothgarr		emp	false		3F1F3E
cr_oldworld_region_blackaxe_keep		emp	false		6F659C
cr_oldworld_region_kin_slayer_haven		emp	false		988B1C
cr_oldworld_region_monolith_of_vandred		emp	false		CBDB9F
cr_oldworld_region_monolith_of_beorg		emp	false		7F1972
cr_oldworld_region_hell_pit_seventh		emp	true		81B5DE
cr_oldworld_region_hell_pit_eighth		emp	true		3983A1
cr_oldworld_region_hell_pit_ninth		emp	true		F1334B
cr_oldworld_region_hell_pit_fourth		emp	true		53CE7E
cr_oldworld_region_hell_pit_fifth		emp	true		B49DA5
cr_oldworld_region_hell_pit_sixth		emp	true		EBB464
cr_oldworld_region_hell_pit_second		emp	true		B09445
cr_oldworld_region_hell_pit_third		emp	true		FDFDFE
cr_oldworld_region_stoneclaw_mountain		emp	false		610165
cr_oldworld_region_beast_flayer_lodge		emp	false		024F71
cr_oldworld_region_monolith_of_styrkaar		emp	false		4887FA
cr_oldworld_region_monolith_of_harald_whyrlas		emp	false		643C5B
cr_oldworld_region_monolith_of_erlock		emp	false		B4FC5C
cr_oldworld_region_monolith_of_melekh		emp	false		3BDA40
cr_oldworld_region_monolith_of_feytor		emp	false		C02D96
cr_oldworld_region_monolith_of_ingvar		emp	false		B766C2
cr_oldworld_region_monolith_of_gutrot		emp	false		AA3711
cr_oldworld_region_pyramid_of_burning_skulls		emp	false		C7F8D3
cr_oldworld_region_brennuns_encampment		emp	false		B9697A
cr_oldworld_region_crow_brethren_roost		emp	false		4EAF13
cr_oldworld_region_monolith_of_urlfdaemonkin		emp	false		99D287
cr_oldworld_region_bidouze		emp	false		DC3056
cr_oldworld_region_soleil		emp	false		82A351
cr_oldworld_region_galrauchs_lair		emp	false		BA946A
cr_oldworld_region_chernozavtra		emp	false		317017
cr_oldworld_region_zapadryeka		emp	false		778D89
cr_oldworld_region_ozeryatruk		emp	false		C71F05
cr_oldworld_region_fort_dwarrslav		emp	false		1F50C3
cr_oldworld_region_beacon_of_firengrom		emp	false		2D1879
cr_oldworld_region_mingol_a_elgal		emp	false		20B1BE
cr_oldworld_region_dark_citadel		emp	false		CDD41A
cr_oldworld_region_temple_of_zemlya		emp	false		9309C3
cr_oldworld_region_dolgan_camp		emp	false		0FB295
cr_oldworld_region_uzkulany		emp	false		7421CD
cr_oldworld_region_fort_dorznye_vort		emp	false		483360
cr_oldworld_region_danyastrona		emp	false		B0BEE0
cr_oldworld_region_ozergrany		emp	false		78F512
cr_oldworld_region_falls_of_doom		emp	false		818623
cr_oldworld_region_ivory_mounds		emp	false		FD7966
cr_oldworld_region_uzkulak		emp	false		81CC75
cr_oldworld_region_great_slave_port		emp	false		3F032E
cr_oldworld_region_pits_of_uzkulak		emp	false		825FAA
cr_oldworld_region_keep_of_asavar_kul		emp	false		CFDA9A
cr_oldworld_region_river_dypvann		emp	false		000000
cr_oldworld_region_varn_wyraz		emp	false		000000
cr_oldworld_region_ungruvalk		emp	false		000000
cr_oldworld_region_drakefjord_sea		emp	false		000000
cr_oldworld_region_uzkulak_canal		emp	false		000000
cr_oldworld_region_river_ruin		emp	false		000000
cr_oldworld_region_uzkulak_river		emp	false		000000
cr_oldworld_region_ozergrany_lake		emp	false		000000
cr_oldworld_region_ozeryatruk_lake		emp	false		000000
cr_oldworld_region_sea_maw		emp	false	wh3_main_patch_area_forge_of_souls	DEC4C1
cr_oldworld_region_sinister_henge		emp	false	wh3_main_patch_area_forge_of_souls	35232B
cr_oldworld_region_scullers_gate		emp	false	wh3_main_patch_area_forge_of_souls	6B4F6F
cr_oldworld_region_forbidden_citadel_gg		emp	false	wh3_main_patch_area_forge_of_souls	34E51B
cr_oldworld_region_corpse_reef		emp	false	wh3_main_patch_area_forge_of_souls	B02030
cr_oldworld_region_volcano_island		emp	false	wh3_main_patch_area_forge_of_souls	226606
cr_oldworld_region_ignus_island		emp	false	wh3_main_patch_area_forge_of_souls	B0D83A
cr_oldworld_region_crumbling_castle		emp	false	wh3_main_patch_area_forge_of_souls	B032C4
cr_oldworld_region_wreck_of_lindomitable		emp	false	wh3_main_patch_area_forge_of_souls	EF073B
cr_oldworld_region_wreck_of_the_couer_de_lion		emp	false	wh3_main_patch_area_forge_of_souls	E39008
cr_oldworld_region_wreck_of_the_sacramento		emp	false	wh3_main_patch_area_forge_of_souls	24B41F
cr_oldworld_region_leviathan_island		emp	false	wh3_main_patch_area_forge_of_souls	F1F65E
cr_oldworld_region_hellfish_isle		emp	false	wh3_main_patch_area_forge_of_souls	F80F55
cr_oldworld_region_wreck_of_the_kalendirian		emp	false	wh3_main_patch_area_forge_of_souls	9D35D2
cr_oldworld_region_palace_of_joyous_oblivion		emp	false	wh3_main_patch_area_forge_of_souls	852F9D
cr_oldworld_region_rocky_isle		emp	false	wh3_main_patch_area_forge_of_souls	B8C3E8
cr_oldworld_region_wreck_of_the_unsinkable		emp	false	wh3_main_patch_area_forge_of_souls	3C5A62
cr_oldworld_region_wreck_of_the_hammerblaze		emp	false	wh3_main_patch_area_forge_of_souls	520F70
cr_oldworld_region_wreck_of_the_safire		emp	false	wh3_main_patch_area_forge_of_souls	32D714
cr_oldworld_region_skull_island		emp	false	wh3_main_patch_area_forge_of_souls	4EE17C
cr_oldworld_region_corpseface_cliff		emp	false	wh3_main_patch_area_forge_of_souls	61E70B
cr_oldworld_region_wreck_of_the_tariq		emp	false	wh3_main_patch_area_forge_of_souls	19B250
cr_oldworld_region_wreck_of_the_badarra		emp	false	wh3_main_patch_area_forge_of_souls	C8DD9B
cr_oldworld_region_al_haikk		emp	false		102912
cr_oldworld_region_bakr_oasis		emp	false		F8BD57
cr_oldworld_region_asad_oasis		emp	false		57DBA6
cr_oldworld_region_arjijil		emp	false		C8E7B1
cr_oldworld_region_hashishins_lair		emp	false		B74E2D
cr_oldworld_region_fyrus		emp	false		A2EE45
cr_oldworld_region_el_khabbath		emp	false		A526B3
cr_oldworld_region_oasis_of_gazi		emp	false		7541E2
cr_oldworld_region_muzil_oasis		emp	false		C95CBD
cr_oldworld_region_malaluk_oasis		emp	false		F7E64D
cr_oldworld_region_gobi_alain		emp	false		CC327B
cr_oldworld_region_djambiya		emp	false		34AB5D
cr_oldworld_region_oasis_of_a_thousand_and_one_camels		emp	false		A73D94
cr_oldworld_region_nasr_oasis		emp	false		C79B38
cr_oldworld_region_muktarhin_oasis		emp	false		1D24F0
cr_oldworld_region_zandri		emp	false		344249
cr_oldworld_region_quay_of_seftu		emp	false		769BCA
cr_oldworld_region_library_of_zandri		emp	false		CAB92A
cr_oldworld_region_temple_of_ualatep		emp	false		89594E
cr_oldworld_region_hall_of_the_heavens		emp	false		B2075F
cr_oldworld_region_tombs_of_the_bitter_wind		emp	false		86056B
cr_oldworld_region_swamp_of_terror		emp	false		C3464E
cr_oldworld_region_wreck_of_the_claw_of_usirian		emp	false		7E857F
cr_oldworld_region_wreck_of_the_desolation		emp	false		09B81A
cr_oldworld_region_razorclam_coast		emp	false		80D6BA
cr_oldworld_region_white_skullz_hold		emp	false		0AD865
cr_oldworld_region_top_knotz_hold		emp	false		0C4162
cr_oldworld_region_galbaraz		emp	false		A2AD13
cr_oldworld_region_gor_gazan		emp	false		14E8C6
cr_oldworld_region_bloody_hand_hold		emp	false		5CC4D8
cr_oldworld_region_pointy_stick_hold		emp	false		03158A
cr_oldworld_region_splintered_bone_hold		emp	false		94A018
cr_oldworld_region_snotwood		emp	false		A6570E
cr_oldworld_region_oliday_retreat		emp	false		916F3C
cr_oldworld_region_blood_fen		emp	false		1AAC9A
cr_oldworld_region_dragoneye_cavern		emp	false		1293A7
cr_oldworld_region_stinkwater_fen		emp	false		05AA79
cr_oldworld_region_morgheim		emp	false		314ADA
cr_oldworld_region_felwing_cave		emp	false		20518F
cr_oldworld_region_reekmarsh		emp	false		09AA23
cr_oldworld_region_floating_village		emp	false		20D656
cr_oldworld_region_tree_of_beards		emp	false		797FAA
cr_oldworld_region_bittersand_swamp		emp	false		AA67D1
cr_oldworld_region_bone_noses_hold		emp	false		8F688B
cr_oldworld_region_blight_river_falls		emp	false		FD2C9B
cr_oldworld_region_blackcaps_hold		emp	false		465CD3
cr_oldworld_region_bloody_tusks_hold		emp	false		3D4705
cr_oldworld_region_rusty_daggaz_hold		emp	false		1C4357
cr_oldworld_region_skullbreaker_ridge		emp	false		574495
cr_oldworld_region_kazad_drung		emp	false		2494FB
cr_oldworld_region_tomb_of_kali_amon		emp	false		B144FB
cr_oldworld_region_bloodspike_mesa		emp	false		61DEA3
cr_oldworld_region_gork_idol		emp	false		D4DB93
cr_oldworld_region_shrunken_headz_idol		emp	false		77AB50
cr_oldworld_region_vulchaz_roost		emp	false		741036
cr_oldworld_region_mork_idol		emp	false		627FA0
cr_oldworld_region_khakkekk_idol		emp	false		3DDC8D
cr_oldworld_region_spidergod_idol		emp	false		90FFBB
cr_oldworld_region_teshert		emp	false		DA327D
cr_oldworld_region_salt_plain		emp	false		3A6F30
cr_oldworld_region_agrul_migdhal		emp	false		542506
cr_oldworld_region_agymahs_lair		emp	false		A11996
cr_oldworld_region_tower_of_neborhest		emp	false		BD3E1A
cr_oldworld_region_misty_mountain		emp	false		2865A2
cr_oldworld_region_wyvern_cliffs		emp	false		B52D93
cr_oldworld_region_karag_orrud		emp	false		A4B8AF
cr_oldworld_region_deff_gorge		emp	false		91C5AF
cr_oldworld_region_red_shield_hold		emp	false		495F73
cr_oldworld_region_stitched_skullz_hold		emp	false		2B6B85
cr_oldworld_region_maghurkan		emp	false		5FAF67
cr_oldworld_region_sour_bay		emp	false		E6317F
cr_oldworld_region_granite_massif		emp	false		18E5D4
cr_oldworld_region_gate_of_stars		emp	false		8487F3
cr_oldworld_region_bloodpeaks_hold		emp	false		D3C9E4
cr_oldworld_region_burning_face_hold		emp	false		A34A97
cr_oldworld_region_nagashizzar		emp	false		36CE51
cr_oldworld_region_cursed_pit		emp	false		190D27
cr_oldworld_region_gates_of_nagashizzar		emp	false		2EB358
cr_oldworld_region_the_pirate_coast		emp	false		000000
cr_oldworld_region_gulf_of_sufaga		emp	false		000000
cr_oldworld_region_great_mortis_river		emp	false		000000
cr_oldworld_region_badlands_coastline		emp	false		000000
cr_oldworld_region_sour_sea		emp	false		000000
cr_oldworld_region_straits_of_nagash		emp	false		000000
cr_oldworld_region_bitter_sea		emp	false		000000
cr_oldworld_region_sea_of_dread		emp	false		000000
cr_oldworld_region_great_ocean_south		emp	false		000000
cr_oldworld_region_oceanos_spledorus		emp	false	wh3_main_patch_area_forge_of_souls	000000
cr_oldworld_region_maelstrom_sea		emp	false	wh3_main_patch_area_forge_of_souls	000000
cr_oldworld_region_dread_gulf		emp	false		000000
cr_oldworld_region_oceanos_spledorus_north		emp	false	wh3_main_patch_area_forge_of_souls	000000
cr_oldworld_region_oceanos_spledorus_south		emp	false	wh3_main_patch_area_forge_of_souls	000000
cr_oldworld_region_oceanos_spledorus_southeast		emp	false	wh3_main_patch_area_forge_of_souls	000000
cr_oldworld_region_oceanos_spledorus_northeast		emp	false	wh3_main_patch_area_forge_of_souls	000000
cr_oldworld_region_sahra_desert		emp	false		D7D2BA
cr_oldworld_region_river_voltag		emp	false		000000
cr_oldworld_region_bay_of_wrecks		emp	false		000000
cr_oldworld_region_the_pirate_coast_east		emp	false		000000
cr_oldworld_region_badlands_coastline_north		emp	false		000000
cr_oldworld_region_claw_coast_central		emp	false		000000
cr_oldworld_region_great_mortis_river_east		emp	false		000000
cr_oldworld_region_ursfjord_sea		emp	false		000000
cr_oldworld_region_golfo_di_fodore		emp	false		000000
cr_oldworld_region_southern_sea_east		emp	false		000000
cr_oldworld_region_starivoda_bay		emp	false		000000
cr_oldworld_region_black_bog		emp	false		A53BC3
cr_oldworld_region_carn_mallog		emp	false		B76FBD
cr_oldworld_region_wissenheim		emp	false		C0A49E
cr_oldworld_region_oak_of_prophecy		emp	false		929F59
cr_oldworld_region_chateau_lovarre		emp	false		63405C
cr_oldworld_region_breganalle		emp	false		A7AD9F
cr_oldworld_region_languerre_de_lac		emp	false		78B250
cr_oldworld_region_dok_a_dum		emp	false		E23696
cr_oldworld_region_fort_soll		emp	false		0A88CD
cr_oldworld_region_slashscratch_deep		emp	false		206DE7
cr_oldworld_region_almyria		emp	false		F1C961
cr_oldworld_region_todtheim		emp	false		8DEAE1
cr_oldworld_region_zamak_spayenya		emp	false		E60BE0
cr_oldworld_region_eomain_tarn		emp	false		7AE7C9
cr_oldworld_region_ar_anrak		emp	false		82B2D3
cr_oldworld_region_und_uzgar		emp	false		9DB558
cr_oldworld_region_thorshafn		emp	false		2DF5D8
cr_oldworld_region_skapa_fjord		emp	false		EDAD28
cr_oldworld_region_khazid_ravik		emp	false		E06965
cr_oldworld_region_grung_dobekzhulf		emp	false		F6D7DD
cr_oldworld_region_tuareg_oasis		emp	false		0451E8
cr_oldworld_region_caverns_of_unyielding_shadow		emp	false		6EE4A7
cr_oldworld_region_scozzese		emp	false		D25F18
