set	item	mod_disabled
node_set_fimir_dirach_shadows	fim_dirach_shadows_mentor	false
node_set_fimir_lord	elo_fimir_lord_mount	false
node_set_fimir_lord	elo_fimir_lord_unique_03	false
node_set_fimir_lord	elo_fimir_lord_unique_02	false
node_set_fimir_lord	elo_fimir_lord_unique_01	false
node_set_fimir_lord	elo_fimir_lord_immortality	false
node_set_fimir_lord	fimir_worthless_slaves	false
node_set_fimir_lord	fimir_warrior_elite	false
node_set_fimir_lord	fimir_untamed_monsters	false
node_set_fimir_lord	elo_fimir_lord_self_01	false
node_set_fimir_lord	elo_fimir_lord_self_02	false
node_set_fimir_lord	elo_fimir_lord_self_03	false
node_set_fimir_lord	elo_fimir_lord_self_04	false
node_set_fimir_lord	elo_fimir_lord_self_05	false
node_set_fimir_lord	elo_fimir_lord_self_06	false
node_set_fimir_lord	elo_fimir_lord_self_07	false
node_set_fimir_lord	elo_fimir_lord_self_08	false
node_set_fimir_lord	elo_fimir_lord_self_09	false
node_set_fimir_lord	elo_fimir_lord_self_10	false
node_set_fimir_lord	elo_fimir_lord_self_11	false
node_set_fimir_lord	fimir_lord_battle_01	false
node_set_fimir_lord	fimir_lord_battle_02	false
node_set_fimir_lord	fimir_lord_battle_03	false
node_set_fimir_lord	fimir_lord_battle_04	false
node_set_fimir_lord	fimir_lord_battle_05	false
node_set_fimir_lord	fimir_lord_battle_06	false
node_set_fimir_lord	fimir_lord_battle_07	false
node_set_fimir_lord	fimir_lord_battle_08	false
node_set_fimir_lord	fimir_lord_battle_09	false
node_set_fimir_lord	fimir_lord_battle_10	false
node_set_fimir_lord	fimir_lord_battle_11	false
node_set_fimir_lord	fimir_lord_battle_12	false
node_set_fimir_lord	fimir_lord_battle_13	false
node_set_fimir_lord	elo_skill_fimir_campaign_01	false
node_set_fimir_lord	elo_skill_fimir_campaign_02	false
node_set_fimir_lord	elo_skill_fimir_campaign_03	false
node_set_fimir_lord	elo_skill_fimir_campaign_04	false
node_set_fimir_lord	elo_skill_fimir_campaign_05	false
node_set_fimir_lord	elo_skill_fimir_campaign_06	false
node_set_fimir_lord	elo_skill_fimir_campaign_07	false
node_set_fimir_lord	elo_skill_fimir_campaign_08	false
node_set_fimir_lord	elo_skill_fimir_campaign_09	false
node_set_fimir_lord	elo_skill_fimir_campaign_10	false
node_set_fimir_lord	elo_skill_fimir_campaign_11	false
node_set_fimir_lord	fimir_lord_innate_01	false
node_set_fimir_lord	fimir_lord_innate_02	false
node_set_fimir_lord	fimir_lord_innate_03	false
node_set_fimir_lord	fimir_lord_innate_04	false
node_set_fimir_lord	fimir_lord_innate_05	false
node_set_fimir_lord	fimir_lord_innate_06	false
node_set_fimir_lord	fimir_lord_innate_07	false
node_set_fimir_lord	fimir_lord_innate_08	false
node_set_fimir_lord	fimir_lord_innate_09	false
node_set_fimir_lord	fimir_lord_innate_10	false
node_set_fimir_lord	fimir_lord_mentor	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_mount	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_unique_03	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_unique_02	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_unique_01	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_immortality	false
node_set_fimir_lord_kroll	fimir_worthless_slaves_kroll	false
node_set_fimir_lord_kroll	fimir_warrior_elite_kroll	false
node_set_fimir_lord_kroll	fimir_untamed_monsters_kroll	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_self_01	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_self_02	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_self_03	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_self_04	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_self_05	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_self_06	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_self_07	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_self_08	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_self_09	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_self_10	false
node_set_fimir_lord_kroll	elo_fimir_lord_kroll_self_11	false
node_set_fimir_lord_kroll	fimir_lord_kroll_battle_01	false
node_set_fimir_lord_kroll	fimir_lord_kroll_battle_02	false
node_set_fimir_lord_kroll	fimir_lord_kroll_battle_03	false
node_set_fimir_lord_kroll	fimir_lord_kroll_battle_04	false
node_set_fimir_lord_kroll	fimir_lord_kroll_battle_05	false
node_set_fimir_lord_kroll	fimir_lord_kroll_battle_06	false
node_set_fimir_lord_kroll	fimir_lord_kroll_battle_07	false
node_set_fimir_lord_kroll	fimir_lord_kroll_battle_08	false
node_set_fimir_lord_kroll	fimir_lord_kroll_battle_09	false
node_set_fimir_lord_kroll	fimir_lord_kroll_battle_10	false
node_set_fimir_lord_kroll	fimir_lord_kroll_battle_11	false
node_set_fimir_lord_kroll	fimir_lord_kroll_battle_12	false
node_set_fimir_lord_kroll	fimir_lord_kroll_battle_13	false
node_set_fimir_lord_kroll	elo_skill_fimir_campaign_01_kroll	false
node_set_fimir_lord_kroll	elo_skill_fimir_campaign_02_kroll	false
node_set_fimir_lord_kroll	elo_skill_fimir_campaign_03_kroll	false
node_set_fimir_lord_kroll	elo_skill_fimir_campaign_04_kroll	false
node_set_fimir_lord_kroll	elo_skill_fimir_campaign_05_kroll	false
node_set_fimir_lord_kroll	elo_skill_fimir_campaign_06_kroll	false
node_set_fimir_lord_kroll	elo_skill_fimir_campaign_07_kroll	false
node_set_fimir_lord_kroll	elo_skill_fimir_campaign_08_kroll	false
node_set_fimir_lord_kroll	elo_skill_fimir_campaign_09_kroll	false
node_set_fimir_lord_kroll	elo_skill_fimir_campaign_10_kroll	false
node_set_fimir_lord_kroll	elo_skill_fimir_campaign_11_kroll	false
node_set_fimir_lord_kroll	fimir_lord_kroll_innate_01	false
node_set_fimir_lord_kroll	fimir_lord_kroll_innate_02	false
node_set_fimir_lord_kroll	fimir_lord_kroll_innate_03	false
node_set_fimir_lord_kroll	fimir_lord_kroll_innate_04	false
node_set_fimir_lord_kroll	fimir_lord_kroll_innate_05	false
node_set_fimir_lord_kroll	fimir_lord_kroll_innate_06	false
node_set_fimir_lord_kroll	fimir_lord_kroll_innate_07	false
node_set_fimir_lord_kroll	fimir_lord_kroll_innate_08	false
node_set_fimir_lord_kroll	fimir_lord_kroll_innate_09	false
node_set_fimir_lord_kroll	fimir_lord_kroll_innate_10	false
node_set_fimir_lord_kroll	fimir_lord_kroll_mentor	false
node_set_fimir_finmor	fim_finmor_campaign_01	false
node_set_fimir_finmor	fim_finmor_campaign_02	false
node_set_fimir_finmor	fim_finmor_campaign_03	false
node_set_fimir_finmor	fim_finmor_campaign_04	false
node_set_fimir_finmor	fim_finmor_campaign_05	false
node_set_fimir_finmor	fim_finmor_campaign_06	false
node_set_fimir_finmor	fim_finmor_campaign_actions_dummy	false
node_set_fimir_finmor	fim_finmor_self_01	false
node_set_fimir_finmor	fim_finmor_self_02	false
node_set_fimir_finmor	fim_finmor_self_03	false
node_set_fimir_finmor	fim_finmor_self_04	false
node_set_fimir_finmor	fim_finmor_self_05	false
node_set_fimir_finmor	fim_finmor_self_06	false
node_set_fimir_finmor	fim_finmor_self_07	false
node_set_fimir_finmor	fim_finmor_self_08	false
node_set_fimir_finmor	fim_finmor_self_09	false
node_set_fimir_finmor	fim_finmor_self_10	false
node_set_fimir_finmor	fim_finmor_self_11	false
node_set_fimir_finmor	fim_finmor_unique_01	false
node_set_fimir_finmor	fim_finmor_unique_02	false
node_set_fimir_finmor	fim_finmor_unique_03	false
node_set_fimir_finmor	fim_finmor_unique_04	false
node_set_fimir_finmor	fim_finmor_innate_01	false
node_set_fimir_finmor	fim_finmor_innate_02	false
node_set_fimir_finmor	fim_finmor_innate_03	false
node_set_fimir_finmor	fim_finmor_innate_04	false
node_set_fimir_finmor	fim_finmor_innate_05	false
node_set_fimir_finmor	fim_finmor_innate_06	false
node_set_fimir_finmor	fim_finmor_innate_07	false
node_set_fimir_finmor	fim_finmor_innate_08	false
node_set_fimir_finmor	fim_finmor_innate_09	false
node_set_fimir_finmor	fim_finmor_innate_10	false
node_set_fimir_finmor	fim_finmor_innate_11	false
node_set_fimir_finmor	fim_finmor_innate_12	false
node_set_fimir_finmor	fim_finmor_mentor	false
node_set_fimir_finmor_kroll	fim_finmor_campaign_01_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_campaign_02_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_campaign_03_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_campaign_04_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_campaign_05_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_campaign_06_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_campaign_actions_dummy_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_self_01_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_self_02_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_self_03_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_self_04_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_self_05_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_self_06_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_self_07_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_self_08_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_self_09_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_self_10_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_self_11_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_unique_01_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_unique_02_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_unique_03_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_unique_04_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_innate_01_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_innate_02_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_innate_03_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_innate_04_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_innate_05_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_innate_06_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_innate_07_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_innate_08_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_innate_09_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_innate_10_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_innate_11_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_innate_12_kroll	false
node_set_fimir_finmor_kroll	fim_finmor_kroll_mentor	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_ancillary_01	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_ancillary_02	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_mount	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_unique_01	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_unique_02	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_unique_03	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_unique_04	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_unique_05	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_from_mists	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_unique_0	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_unique_1_1	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_unique_1_2	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_unique_1_3	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_unique_1_4	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_unique_1_5	false
wh_main_skill_node_fim_meargh_skattach	wh_main_skill_node_fim_meargh_skattach_death_magic1_00	false
wh_main_skill_node_fim_meargh_skattach	wh_main_skill_node_fim_meargh_skattach_death_magic1_01	false
wh_main_skill_node_fim_meargh_skattach	wh_main_skill_node_fim_meargh_skattach_death_magic1_02	false
wh_main_skill_node_fim_meargh_skattach	wh_main_skill_node_fim_meargh_skattach_death_magic1_03	false
wh_main_skill_node_fim_meargh_skattach	wh_main_skill_node_fim_meargh_skattach_death_magic1_04	false
wh_main_skill_node_fim_meargh_skattach	wh_main_skill_node_fim_meargh_skattach_death_magic1_05	false
wh_main_skill_node_fim_meargh_skattach	wh_main_skill_node_fim_meargh_skattach_death_magic1_06	false
wh_main_skill_node_fim_meargh_skattach	wh_main_skill_node_fim_meargh_skattach_death_magic1_09	false
wh_main_skill_node_fim_meargh_skattach	wh_main_skill_node_fim_meargh_skattach_death_magic1_10	false
wh_main_skill_node_fim_meargh_skattach	wh_main_skill_node_fim_meargh_skattach_death_magic1_07	false
wh_main_skill_node_fim_meargh_skattach	wh_main_skill_node_fim_meargh_skattach_death_magic1_08	false
wh_main_skill_node_fim_meargh_skattach	wh_main_skill_node_fim_meargh_skattach_death_magic1_11	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_battle_01	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_battle_02	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_battle_03	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_battle_04	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_battle_05	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_battle_06	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_battle_07	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_battle_08	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_battle_09	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_battle_10	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_battle_11	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_battle_12	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_battle_13	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_campaign_01	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_campaign_02	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_campaign_03	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_campaign_04	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_campaign_05	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_campaign_06	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_campaign_07	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_campaign_08	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_campaign_09	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_campaign_10	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_campaign_11	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_innate_01	false
wh_main_skill_node_fim_meargh_skattach	fim_meargh_skattach_mentor	false
