key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	always_affect_self	only_affect_target	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	wind_down_stance	use_loop_stance	update_phase_by_ability_duration	spawn_is_transformation	spawn_is_decoy	only_affect_owned_units	formation	behaviour	current_mana_moves_to_reserve	spawn_shares_health_and_fatigue	affect_siege_equipment	shared_recharge_time	intensity_based_activation	autoresolver_usage	autoresolver_targets	display_stops_when_display_expires	autoresolve_cp_multiplier	ability_available_ui_event	can_be_copied_to_transformation_unit	audio_switch_casting_override	audio_switch_ui_override	ai_usage_template_group	audio_vo_actor_override	mom_vortex_key
ovn_arb_rope	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	1495079586				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	50.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
ovn_unit_passive_carrion_hunger	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	1495079587				0.0000	0.0000	wh_abilities_generic_regeneration_no_ring					0.0000					vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
ovn_unit_abilities_doomed_vulture	35.0000	90.0000	-1	35.0000	false	0	-1	true	0.0000		false	false	false	0.0000	false	false	0.0000	false	1495079588				0.0000	0.0000	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0.0000		hex_melee_area_self	wh_group_unit		vo_battle_special_ability_generic_response	50.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
ovn_arb_passive_camel	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	1495079589				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
ovn_unit_passive_incarnate_curse_of_the_djinn	-1.0000	-1.0000	-1	35.0000	false	0	-1	true	0.0000		false	false	false	0.0000	false	false	0.0000	true	1495079590				0.0000	0.0000	wh_abilities_generic_debuff					0.0000			wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation	nehekhara_short	vo_battle_special_ability_spell_cast_negative	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
ovn_unit_passive_incarnate_regrowth	-1.0000	-1.0000	-1	35.0000	false	4	0	true	0.0000		false	false	false	0.0000	false	false	0.0000	true	1495079591				0.0000	0.0000	wh_abilities_generic_buff					0.0000			wh_dlc05_spell_life_regrowth	life_short	vo_battle_special_ability_spell_cast_positive	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
ovn_unit_passive_incarnate_curse_of_the_midnight_wind	-1.0000	-1.0000	-1	35.0000	false	0	-1	true	0.0000		false	false	false	0.0000	false	false	0.0000	true	1495079592				0.0000	0.0000	wh_abilities_generic_debuff					0.0000			wh_main_spell_heavens_curse_of_the_midnight_wind	heavens_short	vo_battle_special_ability_spell_cast_negative	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
ovn_unit_passive_incarnate_quicksand	-1.0000	-1.0000	-1	35.0000	false	0	-1	true	0.0000		false	false	false	0.0000	false	false	0.0000	true	1495079593				0.0000	0.0000	wh_abilities_generic_debuff					0.0000			wh_group_unit	nehekhara_short	vo_battle_special_ability_spell_cast_negative	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
ovn_unit_passive_incarnate_cascading_fire_cloak	-1.0000	-1.0000	-1	35.0000	false	-1	0	true	0.0000		false	false	false	0.0000	false	false	0.0000	true	1495079594				0.0000	0.0000	wh_abilities_generic_buff					0.0000			wh_main_spell_fire_cascading_fire_cloak	fire_short	vo_battle_special_ability_spell_cast_positive	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
ovn_unit_passive_incarnate_curse_of_hashut	-1.0000	-1.0000	-1	35.0000	false	0	-1	true	0.0000		false	false	false	0.0000	false	false	0.0000	true	1495079595				0.0000	0.0000	wh_abilities_generic_debuff					0.0000			wh3_dlc23_spell_modular_hashut_curse_of_hashut	hashut_short	vo_battle_special_ability_spell_cast_negative	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true					
ovn_unit_passive_incarnate_death_frost	-1.0000	-1.0000	-1	35.0000	false	0	-1	true	0.0000		false	false	false	0.0000	false	false	0.0000	true	1495079596				0.0000	0.0000	wh_abilities_generic_debuff					0.0000			wh3_main_ability_modular	ice_short	vo_battle_special_ability_spell_cast_negative	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true					
ovn_unit_passive_incarnate_swiftwing	-1.0000	-1.0000	-1	35.0000	false	-1	0	true	0.0000		false	false	false	0.0000	false	false	0.0000	true	1495079597				0.0000	0.0000	wh_abilities_generic_buff					0.0000			wh3_main_ability_modular	tempest_short	vo_battle_special_ability_spell_cast_positive	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
ovn_unit_passive_incarnate_blessing_of_the_djinn	-1.0000	-1.0000	-1	35.0000	false	-1	0	true	0.0000		false	false	false	0.0000	false	false	0.0000	true	1495079598				0.0000	0.0000	wh_abilities_generic_buff					0.0000			wh3_main_ability_modular	nehekhara_short	vo_battle_special_ability_spell_cast_positive	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
ovn_spell_bound_hashut_flames_of_azgorh	8.0000	120.0000	2	0.0000	false	0	0	false	0.0000		false	true	true	200.0000	false	false	5.0000	false	1495079599	wh3_dlc23_spell_hashut_flames_of_azgorh		cast_forward_long	0.0000	0.0000	wh_spell_generic_bombardment	wh_spell_generic_bombardment			wh3_dlc23_spell_hashut_flames_of_azgorh	0.0000		aoe_bombardment	wh3_dlc23_spell_hashut_modular_flames_of_azgorh	hashut_long	vo_battle_special_ability_generic_response	0.0000	200.0000				false	false	true	false		wh3_dlc23_abilities_hashut_flames_of_azgorh		false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	2	true	1.0000		true					
ovn_spell_bound_tempest_blizzard	18.0000	120.0000	2	0.0000	false	0	0	false	0.0000		false	true	true	200.0000	false	false	5.0000	false	1495079600			cast_up_long	0.0000	0.0000	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh3_main_spell_tempest_blizzard	0.0000		aoe_ap	wh3_main_ability_modular	tempest_long	vo_battle_special_ability_spell_cast_foot_of_gork	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true		Tempest			
ovn_spell_bound_desert_sandstorm	14.0000	120.0000	2	0.0000	false	0	0	false	0.0000		false	true	true	150.0000	false	false	5.0000	false	1495079601			cast_up_long	0.0000	0.0000	wh_abilities_generic_vortex	wh_abilities_generic_vortex			ovn_spell_desert_sandstorm_bound	0.0000		vortex	wh_group_unit_click	nehekhara_long	vo_battle_special_ability_spell_cast_negative	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true					
ovn_spell_bound_desert_sunstrike	-1.0000	43.0000	4	0.0000	false	0	0	false	0.0000	ovn_spell_desert_sunstrike	false	true	false	200.0000	false	false	3.0000	false	1495079602			cast_forward_medium	0.0000	0.0000	wh_spell_generic_missile	wh_spell_generic_missile				0.0000		projectile_explosive_ap	wh_main_spell_light_shems_burning_gaze	nehekhara_medium	vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true					
ovn_spell_bound_desert_quicksand	20.0000	38.0000	1	30.0000	false	0	-1	true	0.0000		false	false	true	200.0000	false	false	5.0000	false	1495079603			cast_up_long	0.0000	0.0000	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh2_dlc14_abilities_seismic_snare			0.0000		hex_speed_area	wh3_main_ability_modular	nehekhara_long	vo_battle_special_ability_spell_cast_negative	150.0000	0.0000				false	true	true	false				false	true	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
ovn_spell_bound_desert_curse_of_the_djinn	21.0000	47.0000	2	35.0000	false	0	-1	false	0.0000		false	true	true	200.0000	false	false	3.0000	false	1495079604			cast_up_medium	0.0000	0.0000	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0.0000		hex_melee_area	wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation	nehekhara_medium	vo_battle_special_ability_spell_cast_negative	100.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
ovn_arb_efreet_asscannon	-1.0000	60.0000	4	0.0000	false	0	0	false	0.0000	wh_main_spell_bound_fireball	false	true	false	300.0000	false	false	0.0000	false	1495079605			killshot	0.0000	0.0000	wh_spell_generic_missile	wh_spell_generic_missile				0.0000		projectile_single	wh_main_spell_bound_fireball	fire_short	vo_battle_special_ability_spell_cast_fireball	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_single	1	false	0.3000		true	Fire				
ovn_hero_abilities_summon_genie	1.0000	0.0000	1	0.0000	false	0	0	false	0.0000		true	false	true	50.0000	false	false	3.0000	false	1495079606		ovn_arb_mon_genie_summoned		0.0000	0.0000	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0000		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	100.0000	0.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	true	wh3_main_daemon_gate			false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
arb_golden_magus_master_djinn	1.0000	0.0000	1	0.0000	false	0	0	false	0.0000		true	false	true	50.0000	false	false	3.0000	false	1495079607		ovn_arb_mon_genie_summoned		0.0000	0.0000	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0000		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	100.0000	0.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	true	wh3_main_daemon_gate			false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
arb_golden_magus_flaming_scimitar_royal_djinn	10.0000	90.0000	6	0.0000	false	0	0	false	45.0000		false	true	true	-1.0000	false	false	5.0000	false	1495079608		ovn_arb_mon_book_djinn		0.0000	0.0000	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn				0.0000		hex_ranged_summon	wh_group_rune		vo_battle_special_ability_generic_response	150.0000	0.0000		unit_position_offset	wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false	wh3_main_daemon_gate			false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_hero_abilities_summon_fire_efreet	1.0000	0.0000	1	0.0000	false	0	0	false	0.0000		true	false	true	50.0000	false	false	3.0000	false	1495079609		ovn_arb_mon_fire_efreet_summoned		0.0000	0.0000	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0000		hex_ranged_summon	wh3_main_ability_modular		vo_battle_special_ability_generic_response	100.0000	0.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	true	wh3_dlc23_abilities_flame_storm_start	wh3_main_character_abilities_flame_incarnate		false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_hero_abilities_summon_sea_nymph	1.0000	0.0000	1	0.0000	false	0	0	false	0.0000		true	false	true	50.0000	false	false	3.0000	false	1495079610		ovn_arb_mon_sea_nymph_summoned		0.0000	0.0000	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0000		hex_ranged_summon	wh2_dlc11_spell_deep_denizens_of_the_deep		vo_battle_special_ability_generic_response	100.0000	0.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	true	wh2_dlc11_denizens_of_the_deep_start	wh2_dlc11_denizens_of_the_deep		false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_hero_abilities_summon_tempest_djinn	1.0000	0.0000	1	0.0000	false	0	0	false	0.0000		true	false	true	50.0000	false	false	3.0000	false	1495079611		ovn_arb_mon_tempest_djinn_summoned		0.0000	0.0000	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0000		hex_ranged_summon	wh2_dlc16_spell_beasts_transformation_of_kadon_wef		vo_battle_special_ability_generic_response	100.0000	0.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	true	wh3_main_yang_might_heaven_earth	wh3_dlc20_ability_storm_rage		false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_hero_abilities_summon_desert_spirit	1.0000	0.0000	1	0.0000	false	0	0	false	0.0000		true	false	true	50.0000	false	false	3.0000	false	1495079612	wh2_main_spell_plague_vermintide	ovn_arb_mon_desert_spirit_summoned		0.0000	0.0000	wh_abilities_generic_spawn	wh_abilities_generic_spawn	wh2_vermintide_decal			0.0000		hex_ranged_summon	wh_group_rune		vo_battle_special_ability_generic_response	100.0000	0.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_djinn_carriage_summon_fire_efreet	1.0000	200.0000	1	0.0000	false	0	0	false	-1.0000		true	false	true	50.0000	false	false	3.0000	false	1495079613		ovn_arb_mon_fire_efreet		0.0000	0.0000	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0000		hex_ranged_summon	wh3_main_ability_modular		vo_battle_special_ability_generic_response	100.0000	0.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	true	wh3_dlc23_abilities_flame_storm_start	wh3_main_character_abilities_flame_incarnate		false	false	false	false	false			false	false	true	999999.0000	false	default	1	false	1.0000		true					
ovn_djinn_carriage_summon_sea_nymph	1.0000	200.0000	1	0.0000	false	0	0	false	-1.0000		true	false	true	50.0000	false	false	3.0000	false	1495079614		ovn_arb_mon_sea_nymph		0.0000	0.0000	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0000		hex_ranged_summon	wh2_dlc11_spell_deep_denizens_of_the_deep		vo_battle_special_ability_generic_response	100.0000	0.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	true	wh2_dlc11_denizens_of_the_deep_start	wh2_dlc11_denizens_of_the_deep		false	false	false	false	false			false	false	true	999999.0000	false	default	1	false	1.0000		true					
ovn_djinn_carriage_summon_tempest_djinn	1.0000	200.0000	1	0.0000	false	0	0	false	-1.0000		true	false	true	50.0000	false	false	3.0000	false	1495079615		ovn_arb_mon_tempest_djinn		0.0000	0.0000	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0000		hex_ranged_summon	wh2_dlc16_spell_beasts_transformation_of_kadon_wef		vo_battle_special_ability_generic_response	100.0000	0.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	true	wh3_main_yang_might_heaven_earth	wh3_dlc20_ability_storm_rage		false	false	false	false	false			false	false	true	999999.0000	false	default	1	false	1.0000		true					
ovn_djinn_carriage_summon_desert_spirit	1.0000	200.0000	1	0.0000	false	0	0	false	-1.0000		true	false	true	50.0000	false	false	3.0000	false	1495079616	wh2_main_spell_plague_vermintide	ovn_arb_mon_desert_spirit		0.0000	0.0000	wh_abilities_generic_spawn	wh_abilities_generic_spawn	wh2_vermintide_decal			0.0000		hex_ranged_summon	wh_group_rune		vo_battle_special_ability_generic_response	100.0000	0.0000		unit_position_offset	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	true				false	false	false	false	false			false	false	true	999999.0000	false	default	1	false	1.0000		true					
ovn_radiant_pegasus_ability	3.0000	90.0000	3	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	1495079617				0.0000	0.0000	wh_abilities_generic_explosion	wh_abilities_generic_explosion			ovn_radiant_pegasus	0.0000		aoe_centred_on_self	wh_dlc03_spell_wild_bray_scream	fire_short	vo_battle_special_ability_spell_cast_negative	75.0000	75.0000				false	false	true	false				false	false	false	false	false			false	false	true	0.0000	false	default	1	false	1.0000		true					
ovn_djinn_carriage_djinn_blessing	-1.0000	-1.0000	-1	55.0000	false	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	1495079618				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	100.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
ovn_passive_jaffar_djinn_casting_drain	25.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	1495079620				0.0000	0.0000	wh_abilities_generic_debuff_wom_no_ring					0.0000					vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
ovn_golden_scimitar_ability	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	1495079621				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	100.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
ovn_weeping_blade_ability	25.0000	120.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	1495079622				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_character		vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
ovn_spell_bound_wind_blast	2.0000	60.0000	4	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	1.0000	false	1495079623			cast_up_short	0.0000	0.0000	wh_abilities_generic_breath	wh_abilities_generic_breath			wh_main_spell_heavens_wind_blast	0.0000		vortex_breath	wh_main_spell_heavens_wind_blast	heavens_short	vo_battle_special_ability_spell_cast_negative	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true	Heavens				
ovn_spell_bound_tidecall	2.0000	60.0000	4	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	1.0000	false	1495079624			cast_up_short	0.0000	0.0000	wh_abilities_generic_breath	wh_abilities_generic_breath			wh2_dlc11_spell_deep_tidecall	0.0000		vortex_breath	wh2_dlc11_spell_deep_tidecall	deep_short	vo_battle_special_ability_spell_cast_negative	0.0000	100.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true	Deep				
